Ntime,Time,Closing Price,Open Price,High price,Low Price,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA10,MTM6,MA5,MTM12,ROC,SMI,WVAD,US Dollar Index,HIBOR
20110429,734622,23720.81,23774.47,23808.93,23633.74,146849.27,121.7976086,-119.5234761,175.19,23731.87269,23806.04042,23883.407,-417.5,23912.994,-582.26,-1.716260556,-0.01220912801,8.55E+04,73.03,0.01
20110503,734626,23633.25,23794.86,23924.48,23599.28,130901.9,93.84122262,-102.0227537,325.2,23761.69385,23789.58419,23845.332,-505.06,23811.982,-343.12,-1.585533439,-0.01561225038,1.25E+05,73.13,0.01
20110504,734627,23315.24,23582.6,23582.6,23230.38,188076.88,45.50033651,-198.0559949,402.87,23780.53385,23744.40856,23776.049,-823.07,23673.554,-819.79,-2.885821309,-0.02161407048,-7.46E+04,73.13,0.01
20110505,734628,23261.61,23228.01,23348.33,23167.93,156105.65,2.829723903,-177.652303,180.4,23793.85423,23698.42774,23719.179,-745.77,23547.308,-752.39,-2.386456576,-0.01101203965,-1.60E+04,74.12,0.01
20110506,734629,23159.14,23035.94,23207.44,22985.66,128279.72,-38.80816032,-167.4500893,275.95,23793.87231,23647.067,23683.031,-733.7,23418.01,-848.93,-1.536864249,-0.03084017894,5.63E+03,74.91,0.01
20110509,734632,23336,23239.15,23392.7,23239.15,100855.76,-56.87968602,-93.83692435,233.56,23804.17269,23617.44158,23627.021,-469.63,23341.048,-494.31,-2.343897121,-0.03323803531,-9.38E+04,74.67,0.01
20110511,734634,23291.8,23509.01,23509.01,23233.42,130874.24,-73.91601315,-73.76665406,275.59,23813.07423,23586.42809,23542.37,-341.45,23272.758,-228.82,-3.506914941,-0.02980666778,-7.06E+04,75.32,0.01
20110512,734635,23073.76,23112.13,23127.98,22985.54,121353.05,-103.8147194,-116.9844149,306.26,23798.54846,23537.60256,23449.008,-241.48,23224.462,-822.34,-4.410209331,-0.03428139978,-1.89E+05,75.21,0.01
20110513,734636,23276.27,23120,23295.03,22888.08,123165.46,-109.9019142,-82.94796158,406.95,23788.885,23512.71374,23387.351,14.66,23227.394,-862.04,-3.04535522,-0.0222367566,-3.37E+05,75.71,0.01
20110516,734639,22960.63,23054.06,23134.64,22937.14,107606.3,-138.5978996,-96.34102895,339.13,23756.52846,23460.13434,23302.851,-198.51,23187.692,-1046.75,-3.901629107,-0.03204696636,-4.86E+05,75.59,0.01
20110517,734640,22901.08,22896.2,22967.88,22768.03,92637.08,-164.2514734,-112.8167768,199.85,23708.47077,23406.89107,23220.878,-434.92,23100.708,-991.76,-3.799731408,-0.03098050416,-4.51E+05,75.36,0.01
20110518,734641,23011.14,22968.62,23057.72,22924.46,106741.19,-173.6989005,-82.50437616,156.64,23659.47423,23369.20049,23158.667,-324.86,23044.576,-794.49,-2.991761243,-0.01304297104,-4.82E+05,75.37,0.01
20110519,734642,23163.38,23125.28,23248.13,23031.6,114641.06,-166.9767548,-38.91265577,236.99,23616.45808,23349.59854,23143.481,-128.42,23062.5,-557.43,-1.988173442,-0.004222837542,-3.98E+05,75.11,0.01
20110520,734643,23199.39,23215.62,23242.63,23147.42,79808.2,-156.9346548,-14.0062223,95.21,23570.43192,23335.29296,23137.259,125.63,23047.124,-433.86,-0.4968852991,0.001734959411,-2.94E+05,75.43,0.01
20110523,734646,22711.02,22942.96,22942.96,22691.33,148717.8,-186.2367741,-150.2435457,508.06,23509.19923,23275.8384,23092.447,-565.25,22997.202,-604.22,-2.366947086,-0.02678179637,-4.99E+05,76.15,0.01
20110524,734647,22730.78,22693.1,22754.45,22631.13,100785.12,-205.4956223,-159.7156197,123.32,23461.29192,23223.92807,23031.925,-229.85,22963.142,-530.83,-1.849636904,-0.02408658841,-5.16E+05,75.92,0.01
20110525,734648,22747.28,22558.33,22767.01,22519.66,123136.53,-216.9263937,-140.1260321,247.35,23407.91692,23178.53302,22977.473,-153.8,22910.37,-411.86,-2.522797395,-0.01414940608,-3.92E+05,75.92,0.01
20110526,734649,22900.79,22848.06,22943.85,22796.13,96047.78,-211.1642186,-54.01824426,196.57,23365.10115,23152.0813,22960.176,-110.35,22857.852,-435.21,-1.864972575,-0.01613145061,-307732.0917,75.58,0.01
20110527,734650,23118.07,22939.95,23150.6,22859.98,150455.09,-186.9103867,11.33531978,290.62,23330.87038,23148.84213,22944.356,-45.31,22841.588,-173.73,-0.7458848178,0.006810257085,-110384.9664,74.76,0.01
20110530,734653,23184.32,23117.8,23257.85,23086.05,79287.38,-160.4931635,72.85601768,171.8,23306.02462,23152.22098,22966.725,-15.07,22936.248,110.56,0.4791590101,0.01221687761,-183740.492,74.92,0.01
20110531,734654,23684.13,23380.29,23707.95,23371.48,214036.2,-98.09604382,217.254455,523.63,23312.31346,23202.87898,23045.03,973.11,23126.918,407.86,1.752256697,0.02841522995,-37424.38105,74.63,0.01
20110601,734655,23626.43,23686.77,23706,23598.39,159046.48,-52.69435692,177.422896,107.61,23301.94154,23243.21717,23106.559,895.65,23302.748,665.8,2.899746218,0.0195988137,-148130.4252,74.85,0.01
20110602,734656,23253.84,23280.05,23317.79,23210.95,130546.44,-46.24500842,55.87690149,415.48,23267.92346,23244.22887,23115.605,506.56,23373.358,352.76,1.540364035,0.002341548751,-94287.33406,74.32,0.01
20110603,734657,22949.56,23338.76,23338.76,22932.48,195951.4,-64.93813985,-0.4458607335,406.28,23227.23808,23216.16517,23090.622,48.77,23339.656,-61.58,-0.2676095143,0.01039409906,-156073.3221,73.78,0.01
20110607,734661,22868.67,22762.21,22928.96,22730.12,148729.28,-85.29648338,-67.95968366,219.44,23187.84692,23183.07039,23106.387,-249.4,23276.526,-294.71,-1.27231,0.006029646674,-31463.52259,73.55,0.01
20110608,734662,22661.63,22757.62,22757.62,22607.09,202614.4,-116.7907242,-100.3180259,261.58,23143.84692,23133.4094,23099.472,-522.69,23072.026,-537.76,-2.317991982,-0.003765285344,-95614.26512,73.92,0.01
20110609,734663,22609.83,22628.13,22647.3,22372.94,244273.16,-144.2669446,-111.5189432,288.69,23101.11692,23083.54469,23085.727,-1074.3,22868.706,-101.19,-0.445554625,-0.01270523855,30856.25972,74.18,0.01
20110610,734664,22420.37,22641.62,22674.8,22297.94,170132.24,-179.2634483,-110.8760264,376.86,23054.46769,23020.3852,23037.685,-1206.06,22702.012,-310.41,-1.365593262,-0.03017985498,-98101.45415,74.83,0.01
20110613,734667,22508.08,22172.61,22508.5,22156.81,127323.59,-197.6426641,-112.04052,351.69,23023.42308,22971.59423,22976.686,-745.76,22613.716,-239.2,-1.051554296,-0.0291679894,-47910.13316,74.48,0.01
20110614,734668,22496,22298.47,22642.46,22298.47,150224,-210.7536432,-86.48734695,343.99,22993.97654,22926.29954,22907.854,-453.56,22539.182,-404.79,-1.767580944,-0.05016565945,-25260.41252,74.43,0.01
20110615,734669,22343.77,22532.84,22598.76,22327,126184.82,-230.7677307,-89.81522684,271.76,22962.61615,22870.82054,22773.818,-524.9,22475.61,-774.3,-3.349328036,-0.0542892007,-9899.932432,75.62,0.01
20110616,734670,21953.11,22048.28,22065.46,21874.89,187597.64,-274.9822125,-141.4526174,468.88,22909.42808,22783.41953,22606.486,-708.52,22344.266,-1231.21,-5.31052884,-0.05593613786,-70895.87658,75.4,0.01
20110617,734671,21695.26,21969.68,21971.24,21628.33,198557.48,-327.0587187,-142.6133063,342.91,22848.02269,22679.78529,22450.628,-914.57,22199.244,-1988.87,-8.397479663,-0.05465464262,-277091.0318,74.99,0.01
20110620,734674,21599.51,21770.79,21897.35,21508.77,139541.72,-371.7704119,-134.7790254,388.58,22791.32077,22576.90193,22315.623,-820.86,22017.53,-2026.92,-8.579036274,-0.05549776179,-287694.2539,75.01,0.01
20110621,734675,21850.59,21783.86,21875.16,21656.06,214131.88,-382.5350671,-108.1185153,275.65,22736.48692,22507.72937,22213.815,-657.49,21888.448,-1403.25,-6.034487207,-0.03578912903,-224739.4063,74.63,0.01
20110622,734676,21859.97,22044.16,22047.85,21837.84,143157.22,-385.8612777,-77.54119728,210.01,22694.15385,22446.038,22133.649,-636.03,21791.688,-1089.59,-4.74775987,-0.03316522061,-384354.4411,74.94,0.01
20110623,734677,21759.14,21777.11,21905.1,21632.87,178366.08,-392.1134224,-85.68379484,272.23,22650.23308,22380.61914,22048.58,-584.63,21752.894,-1109.53,-4.851746953,-0.0294923768,-416300.3633,75.25,0.01
20110624,734678,22171.95,21843.76,22182.75,21783.73,195602.08,-359.6125851,-28.46235321,423.61,22617.95654,22360.74589,22023.738,218.84,21848.232,-489.68,-2.160833091,-0.01493374824,-241815.0611,75.58,0.01
20110627,734681,22041.77,21888.04,22099.29,21888.04,127193.56,-340.4355464,-27.30489394,283.91,22574.81769,22330.36723,21977.107,346.51,21936.684,-568.06,-2.51244702,-0.02019158962,-12173.61516,75.3,0.01
20110628,734682,22061.78,22168.93,22206.09,21952.37,139156.95,-319.9349543,-4.99946906,253.72,22531.06346,22304.7875,21933.685,462.27,21978.922,-358.59,-1.599393766,-0.01262052017,-101736.3584,75.02,0.01
20110629,734683,22061.18,22229.84,22237.1,22022.06,150469.52,-300.2751176,13.37173914,215.04,22506.06962,22281.58678,21905.426,210.59,22019.164,-446.9,-1.985509204,0.004898650027,-313816.1556,74.68,0.01
20110630,734684,22398.1,22233.7,22464.05,22174.61,168681.92,-254.573364,90.98412374,402.87,22493.27423,22292.68328,21949.925,538.13,22146.956,-97.9,-0.435188478,0.03137944736,-252291.0743,74.42,0.01
20110704,734688,22770.47,22813.25,22817.5,22728.65,153736.34,-186.1612964,187.2476416,419.4,22494.16615,22338.18678,22057.446,598.52,22266.66,426.7,3.723208238,0.05142449848,-418526.3239,74.24,0.01
20110705,734689,22747.95,22821.75,22821.75,22707.1,109292.24,-132.2370691,161.3878163,114.65,22488.28769,22377.21185,22172.29,706.18,22407.896,794.84,4.852165865,0.03944795025,-519577.1738,74.65,0.01
20110706,734690,22517.55,22645.35,22737.5,22509.18,952777.28,-106.861255,110.1538015,238.77,22465.19077,22390.57738,22238.986,455.77,22499.05,822.29,4.250281604,0.02920299944,-1246164.926,75.02,0.01
20110707,734691,22530.18,22587.5,22707.37,22523.93,147756.41,-84.75460565,88.5520086,189.82,22440.03154,22403.87287,22306.007,469,22592.85,930.67,3.110167735,0.03422254061,-1203152.874,74.92,0.01
20110708,734692,22726.43,22706.24,22835.03,22677.97,142658.96,-50.81344614,99.4981725,304.85,22403.19692,22434.5926,22402.736,328.33,22658.516,875.84,3.96368339,0.02439802468,-1152788.455,75.08,0.01
20110711,734695,22347.23,22598.62,22598.62,22307.22,152509.7,-53.89187164,28.42077485,419.21,22353.99692,22426.27235,22420.264,-50.87,22573.868,487.26,2.702726303,0.01366880817,-1096644.557,75.94,0.01
20110712,734696,21663.16,22092.57,22092.57,21648.39,238465.56,-110.2592777,-99.53372231,698.84,22292.81692,22353.59498,22382.403,-1107.31,22356.91,-95.98,-2.29474629,-0.01806835169,-1406811.044,75.97,0.01
20110713,734697,21926.88,21794.37,21935.68,21718.81,166878.41,-132.1277665,-85.42163335,272.52,22253.48308,22312.95546,22368.913,-821.07,22238.776,-245.07,-0.521237632,-0.006087616347,-1175643.276,74.94,0.01
20110714,734698,21940.2,21936.87,21945.02,21747.45,167025.97,-146.6929042,-85.65843875,197.57,22217.77269,22277.45494,22356.815,-577.35,22120.78,-101.57,-0.5510888061,-0.02044369835,-1156534.902,75.2,0.01
20110715,734699,21875.38,21872.56,21974.57,21774.95,126048.94,-161.6034491,-80.5288271,199.62,22187.53231,22239.16209,22304.543,-654.8,21950.57,-186.4,-0.8422033636,-0.0393092457,-1054871.624,75.13,0.01
20110718,734702,21804.75,21727.93,22026.6,21727.93,122440.61,-177.0781672,-79.97588801,298.67,22156.56769,22197.78951,22207.971,-921.68,21842.074,-256.43,-2.64910863,-0.04146307689,-1144830.454,75.4,0.01
20110719,734703,21902.4,21805,21909.54,21611.16,141918.93,-179.3945057,-80.65171075,298.38,22136.64577,22169.65718,22123.416,-444.83,21889.922,-495.7,-2.21313415,-0.02731869142,-1184767.344,75.15,0.01
20110720,734704,22003.69,22072.89,22088.24,21871.96,150094.04,-171.084805,-44.60495442,216.28,22117.24615,22153.85078,22072.03,340.53,21905.284,-766.78,-3.36743159,-0.023368211,-1145000.946,74.82,0.01
20110721,734705,21987.29,22058.63,22090.55,21857.03,158476.17,-163.9329334,-40.87448893,233.52,22097.68038,22137.98785,22017.741,60.41,21914.702,-760.66,-3.343861755,-0.03252336597,-1099729.557,73.99,0.01
20110722,734706,22444.8,22231.6,22449.11,22231.6,204790.7,-119.9649095,38.08887179,461.82,22101.56615,22167.20805,21989.578,504.6,22028.586,-72.75,-0.3230813299,0.004347109353,-740097.5669,74.24,0.01
20110725,734709,22293.29,22287.37,22330.2,22217.4,133494.75,-96.2361738,29.65316784,227.4,22114.65,22179.21586,21984.184,417.91,22126.294,-236.89,-1.051434121,0.02826545566,-671583.6469,74.11,0.01
20110726,734710,22572.08,22285.04,22581.56,22262.46,175380.84,-54.30891737,76.01379741,319.1,22148.37385,22216.63149,22075.076,767.33,22260.23,-154.35,-0.6791651834,0.02858398517,-579040.2214,73.5,0.01
20110727,734711,22541.69,22489.7,22635.38,22469.18,148420.49,-23.26529576,95.06556254,166.2,22184.61154,22247.58944,22136.557,639.29,22367.83,194.46,0.8701749613,0.02668344743,-407055.3975,74.06,0.01
20110728,734712,22570.74,22246.7,22572.3,22231.07,148573.26,3.639140505,85.943934,341.23,22212.30962,22278.36569,22199.611,567.05,22484.52,907.58,4.189508825,0.03080802845,-254192.741,74.13,0.01
20110729,734713,22440.25,22544.51,22623.01,22323.16,128759.73,14.26718441,85.02033789,299.85,22234.62808,22293.78324,22256.098,452.96,22483.61,513.37,2.341281569,0.02831964885,-459844.199,73.86,0.01
20110801,734716,22663.37,22739.55,22808.33,22651,144394.59,40.23015687,120.7672854,368.08,22269.40615,22328.98198,22341.96,218.57,22557.626,723.17,3.296095751,0.03357708937,-622321.5923,74.32,0.01
20110802,734717,22421.46,22532.77,22623.22,22387.92,158778.2,40.81538992,59.47744516,275.45,22279.00269,22337.78941,22393.866,128.17,22527.502,546.08,2.49632235,0.01863259574,-638664.3227,74.56,0.01
20110803,734718,21992.72,22015.67,22041.87,21882.78,226216.2,6.607291718,-63.19077874,538.68,22277.11615,22304.92566,22392.769,-579.36,22417.708,187.97,0.8620598723,0.0002468998832,-553281.6788,73.94,0.01
20110804,734719,21884.74,22019.92,22087.12,21725.67,154801.96,-28.88301077,-82.00368976,361.45,22270.30692,22264.90797,22382.514,-656.95,22280.508,-17.66,-0.08063043319,-0.02495277303,-706986.8384,75.29,0.01
20110805,734720,20946.14,20939.4,21017.72,20643.26,353365.72,-131.2337263,-244.719455,1241.48,22227.42077,22139.31102,22232.648,-1624.6,21981.686,-1057.55,-4.806239317,-0.06042849665,-626604.6781,74.6,0.01
20110808,734723,20490.57,20409.01,20572.51,20044.37,267841.38,-246.2692586,-239.9082119,901.77,22154.05423,21982.28807,22052.376,-1949.68,21547.126,-1496.72,-6.807205436,-0.09221613604,-514891.0491,74.9,0.01
20110809,734724,19330.7,19209.7,20158.55,18868.11,463676.6,-426.1155674,-228.8827205,1622.46,22021.75538,21729.75587,21728.238,-3332.67,20928.974,-3114.1,-13.87448318,-0.1424467287,61894.50335,73.88,0.01
20110810,734725,19783.67,19993.78,20105.87,19672.66,293532.88,-526.0304182,-137.3374786,775.17,21907.74462,21544.41436,21452.436,-2637.79,20487.164,-2509.62,-11.25728863,-0.1234815518,-34301.22707,74.82,0.01
20110811,734726,19595.14,19319.43,19728.88,19269.41,275171.2,-613.3560657,-123.24908,514.26,21795.34423,21358.76918,21154.876,-2397.58,20029.244,-2976.94,-13.18859405,-0.1267860207,112479.5097,74.56,0.01
20110812,734727,19620.01,19955.82,19955.82,19575,215620.56,-672.7998515,-91.81815292,380.82,21683.41462,21193.17307,20872.852,-2264.73,19764.018,-2921.68,-12.96122873,-0.134285413,53913.3543,74.57,0.01
20110815,734730,20260.1,20056.78,20264.33,19924.56,182718.88,-660.6440729,-57.78069907,644.32,21588.55577,21104.30897,20632.525,-686.04,19717.924,-2310.64,-10.23732496,-0.09639693401,393789.245,73.83,0.01
20110816,734731,20212.08,20344.75,20431.86,20140.31,177690.68,-647.4222626,-44.39541137,291.55,21506.43462,21019.33478,20411.587,-278.49,19894.2,-2228.17,-9.929345707,-0.08096497386,210966.4175,74.02,0.01
20110817,734732,20289.03,20318.37,20504.38,20214.72,156256.23,-623.5468014,-33.95350989,292.3,21453.58346,20949.78195,20241.218,958.33,19995.272,-2374.34,-10.47655313,-0.07291427725,192323.8544,73.79,0.01
20110818,734733,20016.27,20261.21,20342.24,19969.21,156846.1,-619.4936417,-42.19460545,373.03,21380.09846,20860.87605,20054.371,232.6,20079.498,-2405.19,-10.72717834,-0.04439338227,87554.45702,74.24,0.01
20110819,734734,19399.92,19478.82,19595.92,19314.42,211064.2,-658.425854,-88.7333654,701.85,21282.39538,20721.73737,19899.749,-195.22,20035.48,-2592.8,-11.78935575,-0.05322692341,-3096.077656,73.99,0.01
20110822,734737,19486.87,19465.3,19666.84,19047.64,255369.54,-674.4886887,-91.77839701,619.2,21190.52962,20604.13096,19799.379,-133.14,19880.834,-2397.87,-10.95681283,0.008014114119,-40526.71953,74.15,0.01
20110823,734738,19875.53,19476.47,19893.37,19383.38,196347.48,-648.3828334,-48.98925831,509.99,21116.32885,20534.74039,19853.862,-384.57,19813.524,-1070.61,-5.111252002,0.004621763545,161135.8518,73.85,0.01
20110824,734739,19466.79,19863.11,19876.67,19452.65,168059.36,-653.1465897,-56.50608067,424.02,21022.65154,20433.03083,19822.174,-745.29,19649.076,-1023.78,-4.9963471,-0.006550093544,52469.54922,74.05,0.01
20110825,734740,19752.48,19744.52,19803.28,19638.87,181973.36,-626.6455259,-22.80749463,336.49,20936.06654,20368.21646,19837.908,-536.55,19596.318,421.78,2.181917882,0.00670649964,-139452.8463,74.26,0.01
20110826,734741,19582.88,19733.71,19919.92,19549.53,206372.44,-612.2706694,-26.13011766,370.39,20843.58923,20293.42252,19834.195,-433.39,19632.91,-200.79,-1.014927968,-0.03342629108,-230497.8186,73.71,0.01
20110829,734744,19865.11,19883.06,19919.34,19749.4,189874.4,-571.5167998,8.971598564,336.46,20744.37038,20252.63085,19794.696,465.19,19708.558,269.97,1.377739582,-0.01716646679,-408313.7142,73.67,0.01
20110830,734745,20204.17,20203.55,20341.12,20071.52,680604.8,-506.0265966,91.29214322,476.01,20664.01962,20248.01553,19793.905,717.3,19774.286,584.16,2.977368513,-0.004182555795,-453176.812,73.99,0.01
20110831,734746,20534.85,20256.34,20556.93,20168.93,356344.68,-422.5708921,116.6983938,388,20585.66462,20275.3331,19818.487,659.32,19987.898,274.75,1.356113741,0.02525365415,-338477.9418,74.13,0.01
20110901,734747,20585.33,20790.22,20975.3,20572.97,266564.44,-348.3428513,144.354622,440.45,20510.42,20304.85661,19875.393,1118.54,20154.468,373.25,1.846667933,0.05758518323,-429457.4835,74.55,0.01
20110902,734748,20212.91,20557.92,20580.81,20178.67,175177.84,-315.9259778,64.00337307,406.66,20419.73423,20296.09979,19956.692,460.43,20280.474,-76.12,-0.3751781135,0.03591961771,-509832.0845,74.7,0.01
20110905,734751,19616.4,19830.5,19830.5,19567.77,188724.6,-334.5126897,-51.50111627,645.14,20311.12462,20231.36648,19969.645,33.52,20230.732,-399.87,-1.997724851,-0.01303763975,-588513.783,75.18,0.01
20110906,734752,19710.5,19378.78,19727.89,19290.4,181354.88,-337.7562652,-62.4215653,437.49,20197.55269,20181.76015,19953.142,-154.61,20131.998,310.58,1.600934437,0.01236447579,-418370.7718,75.89,0.01
20110907,734753,20048,19836.25,20069.75,19785.29,170667.6,-309.5253769,18.71348337,359.25,20106.26577,20169.02109,20011.263,-156.17,20034.628,561.13,2.879528626,0.01474062251,-233432.0767,75.43,0.01
20110908,734754,19912.82,20159.29,20159.29,19799.49,189305.48,-294.6633946,9.385381739,359.8,20026.26962,20144.62098,20027.297,-622.03,19900.126,37.29,0.1876176384,0.01656922525,-369470.3322,76.26,0.01
20110909,734755,19866.63,19997.89,20088.8,19808.95,130132.19,-283.3460763,-7.677813755,279.85,19948.65,20118.14565,20055.672,-718.7,19830.87,399.84,2.05395959,7.65E-05,-471869.5517,77.2,0.01
20110912,734758,19030.54,19264.68,19303.74,18989.44,190055.14,-337.9468546,-174.1130971,877.19,19874.97308,20014.56416,19972.215,-1554.79,19713.698,-721.94,-2.240996076,-0.05808850351,-656929.7843,77.17,0.01
20110914,734760,19045.44,19216.29,19248.64,18627.65,244918.72,-375.6853919,-168.9532593,620.99,19819.39115,19922.26662,19856.342,-570.96,19580.686,-537.44,-2.744437999,-0.07253084391,-581947.5158,76.87,0.01
20110915,734761,19181.5,19186.76,19269.41,18935.08,191678.3,-390.1175178,-116.0665321,334.33,19813.65269,19851.71742,19721.007,-529,19407.386,-683.61,-3.441259575,-0.06819565195,-750082.6714,76.28,0.01
