Ntime,Time,Open Price,Closing Price,High price,Low Price,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA5,MA10,MTM6,MTM12,ROC,SMI,WVAD,US dollar Index,Interbank Offered Rate
20080728,733617,13407.36,13353.78,13468.94,13327.12,935564864,-117.1443503,106.5810633,141.82,13313.03962,13282.43246,13357.948,13100.691,550.08,286.57,2.193046565,0.02573203992,-26130838.54,72.69,0.6025
20080729,733618,13220.33,13159.45,13220.33,13018.22,1064956224,-113.7524222,12.31668858,335.56,13282.93846,13270.71985,13352.846,13115.62,355.75,119.76,0.9184267417,0.03076800322,-35333621.48,73.3,0.6025
20080730,733619,13267.37,13367.79,13372.28,13264.08,1089965056,-93.17888972,74.11535057,212.83,13264.10462,13279.96462,13363.818,13176.943,182.83,357.63,2.748851667,0.0454069072,-25789266.71,73.3,0.6025
20080731,733620,13410.4,13376.81,13467.67,13256.38,1370148096,-75.27861338,72.21396441,211.29,13245.92192,13289.18799,13318.518,13238.544,63.88,622.25,4.878647323,0.0365453348,-26235055.29,73.2,0.6025
20080801,733621,13276.57,13094.59,13294.17,13039.21,1350121728,-82.90958076,-0.5518500965,337.6,13217.64,13270.65485,13270.484,13259.208,-508.72,333.79,2.615745094,0.0222145176,-30762165.45,73.37,0.60167
20080804,733624,13083.28,12933.18,13113.94,12910.17,1419848448,-100.8194318,-48.60933603,203.77,13183.44231,13238.51439,13186.364,13272.156,-401.58,45.23,0.3509479785,-0.01909600029,-32377264.65,73.5,0.60167
20080805,733625,12957.01,12914.66,13049.58,12893.34,1446004736,-115.1798059,-66.02842223,156.24,13159.22308,13207.67111,13137.406,13245.126,-439.12,110.96,0.8666244914,-0.029916029,-31398071.57,73.96,0.60167
20080806,733626,13059.43,13254.89,13295.51,13048.97,1563382272,-97.97736612,6.342671775,380.85,13150.51192,13212.16815,13114.826,13239.322,95.44,451.19,3.523903247,-0.02561288392,-7559839.903,74.25,0.60083
20080807,733627,13257.99,13124.99,13257.99,13034.15,1359369344,-93.74551315,-26.18213967,223.84,13137.50385,13203.86547,13064.462,13191.49,-242.8,-59.97,-0.4548364197,-0.01573106678,-23316571.33,74.54,0.60083
20080808,733628,13026.53,13168.41,13259.73,12962.82,1623267968,-85.89793018,-42.76391342,296.91,13132.96692,13200.48876,13079.226,13174.855,-208.4,-144.52,-1.08556118,-0.01388146278,-11909515.67,75.84,0.60083
20080811,733631,13259.46,13430.91,13468.81,13259.46,1138134016,-57.83047424,67.35422977,300.4,13139.33269,13222.43364,13178.772,13182.568,336.32,-172.4,-1.267338611,0.02021158656,-9165880.277,76.27,0.60083
20080812,733632,13397.99,13303.6,13420.1,13276.15,1252375936,-45.33704894,41.64049587,154.76,13141.86,13230.16377,13256.56,13196.983,370.42,-31.16,-0.2336749968,-0.004801840843,-7436544.906,76.17,0.60083
20080813,733633,13205.64,13023.05,13205.64,12953.34,1251875200,-57.41214821,-74.55974412,350.26,13128.89885,13210.43865,13210.192,13162.509,108.39,-330.73,-2.476677016,-0.02644576697,-10609035.87,76.26,0.60083
20080814,733634,12942.61,12956.8,13090.68,12926.98,1164097920,-71.50332687,-96.74821895,163.7,13125.96423,13186.28259,13176.554,13120.508,-298.09,-202.65,-1.539957977,-0.01052266623,-17219215.59,76.71,0.60083
20080815,733635,12991.91,13019.41,13029.58,12952.21,947138240,-76.73404146,-84.26721929,77.37,13124.70577,13170.38996,13146.754,13112.99,-105.58,-348.38,-2.606115147,0.006623187994,-12436468.69,77.12,0.60083
20080818,733638,12971.49,13165.45,13270.37,12934.22,1140925952,-68.30780314,-16.40879302,336.15,13128.48423,13169.91949,13093.662,13136.217,-2.96,-211.36,-1.580047859,0.01904910201,-5157830.251,77.18,0.60083
20080819,733639,13016.5,12865.05,13016.5,12782.1,1032525760,-84.89114572,-128.2325299,383.35,13121.76731,13140.8843,13005.952,13131.256,-565.86,-229.54,-1.752937664,-0.02941103246,-2421355.321,76.76,0.59917
20080820,733640,12753.98,12851.69,12923.66,12753.98,1103675904,-97.98212757,-129.7621063,169.68,13115.67231,13113.34198,12971.68,13090.936,-451.91,-81.49,-0.6300847897,-0.02082287301,902703.8872,76.93,0.59917
20080821,733641,12885.34,12752.21,12885.34,12723.83,1052003776,-115.0577159,-131.6797346,161.51,13115.58192,13078.94846,12930.762,13053.658,-270.84,-162.45,-1.257872836,-0.0316059418,-7501270.327,76.08,0.6
20080822,733642,12727.37,12666.04,12732.69,12631.94,878907904,-133.9987869,-150.3163793,120.27,13111.93731,13039.62385,12860.088,13003.421,-290.76,-588.85,-4.442511405,-0.05694848674,-4620934.905,76.74,0.6
20080825,733645,12797.54,12878.66,12949.33,12797.54,866306304,-130.350466,-62.96440548,283.29,13111.58,13024.29396,12802.73,12948.196,-140.75,-246.33,-1.87680143,-0.03194173006,-10224976.43,76.81,0.6
20080826,733646,12711.03,12778.71,12801.21,12656.09,870524672,-133.979839,-99.88956751,222.57,13110.61885,13000.90501,12785.462,12895.707,-386.74,-389.7,-2.959355002,-0.01876211794,-10683384.07,77.27,0.59917
20080827,733647,12734.39,12752.96,12783.63,12681.98,869430656,-137.35066,-87.08510847,101.65,13094.00346,12977.2912,12765.716,12868.698,-112.09,-677.95,-5.047684781,-0.01573227958,-20651222.32,77.04,0.59917
20080828,733648,12827.72,12768.25,12847.46,12718.53,896829376,-137.206652,-63.49456999,128.93,13073.05423,12957.38251,12768.924,12849.843,-83.44,-535.35,-4.02409874,-0.01929119676,-15933652.08,77.15,0.59667
20080829,733649,12925.45,13072.87,13079.37,12918.49,1207329792,-111.2300456,47.90459809,311.12,13052.65269,12968.38132,12850.29,12855.189,320.66,49.82,0.3825524743,-0.007032042201,-1335874.033,77.32,0.59667
20080901,733652,12936.81,12834.18,12940.55,12834.18,875247296,-108.6512224,-9.814392697,238.69,13033.39962,12955.60024,12841.394,12822.062,168.14,-122.62,-0.9463756483,-0.002399524293,-6572723.936,77.66,0.59667
20080902,733653,12779.89,12609.47,12920.52,12491.07,1265932416,-123.3181704,-112.7427493,429.45,13004.77231,12922.63546,12807.546,12796.504,-269.19,-409.94,-3.148683389,-0.01884732669,-21712286.9,78.03,0.59583
20080903,733654,12703.36,12689.59,12767.5,12647.29,1292558464,-127.0126946,-83.48717679,158.03,12986.70077,12900.44065,12794.872,12780.294,-89.12,-475.86,-3.614460577,-0.004910521392,-21014702.55,78.09,0.59583
20080904,733655,12627.64,12557.66,12660.57,12514.26,1451849472,-138.9841573,-137.6934518,175.33,12955.54192,12867.79488,12752.754,12760.839,-195.3,-307.39,-2.389341666,-0.008556739123,-18322275.7,78.94,0.59583
20080905,733656,12385.65,12212.23,12385.65,12163.33,1556755456,-174.3353128,-270.337524,394.33,12910.75038,12805.36013,12580.626,12715.458,-556.02,-639.46,-4.975688022,-0.05174684323,-20006882.54,78.88,0.59583
20080908,733659,12359.93,12624.46,12671.76,12352.35,1350642432,-167.1609155,-89.58802624,459.53,12892.66846,12788.13154,12538.682,12690.038,-448.41,-127.75,-1.001787141,-0.01207085848,-4901586.572,79.54,0.59583
20080909,733660,12529.96,12400.65,12529.96,12335.74,1195933440,-177.4887704,-126.4340291,288.72,12872.18654,12751.22854,12496.918,12652.232,-433.53,-265.39,-2.095287872,-0.02762574336,-25258698.69,79.51,0.59583
20080910,733661,12249.14,12346.63,12404.67,12159.97,1551689088,-187.8670183,-140.007212,244.7,12850.33923,12712.69534,12428.326,12611.599,-262.84,-532.03,-4.13109749,-0.03302096998,-10999648.19,80.21,0.59583
20080911,733662,12237.52,12102.5,12259.02,12081.51,1315643904,-213.3319473,-150.7947793,265.12,12806.01654,12654.5815,12337.294,12545.024,-587.09,-676.21,-5.291692197,-0.07422777095,-28763743.65,79.87,0.59583
20080912,733663,12256.78,12214.76,12277.57,12059.09,1946382336,-221.8967556,-115.6838971,218.48,12771.00769,12612.69374,12337.8,12459.213,-342.9,-538.2,-4.220196723,-0.04826330938,-41828099.47,78.94,0.59667
20080916,733667,12028.45,11609.72,12028.45,11551.4,1839568512,-274.3436366,-184.5322274,663.36,12711.05808,12517.17243,12134.852,12336.767,-602.51,-1158.53,-9.073522213,-0.07928564801,-49762885.8,79.29,0.6
20080917,733668,11737.62,11749.79,11880.03,11708.7,1580917376,-301.1343994,-139.0736868,270.31,12646.39962,12444.08839,12004.68,12250.799,-874.67,-1323.08,-10.12080744,-0.07406070645,-39580075.36,78.17,0.6325
20080918,733669,11576.94,11489.3,11577.88,11301.46,1630065920,-339.4724113,-165.0238915,448.33,12576.61885,12353.15616,11833.214,12130.77,-911.35,-1344.88,-10.47889308,-0.08507635977,-45757335.13,78.19,0.6575
20080919,733670,11631.6,11920.86,11920.86,11615.2,1846950912,-331.214245,-84.41324066,431.56,12534.22692,12311.9851,11796.886,12067.09,-425.77,-688.61,-5.461054271,-0.02385886935,-31645256.27,76.13,0.81417
20080922,733673,12037.89,12090.59,12263.95,12037.89,1504763264,-307.4299353,-14.1250551,343.09,12500.91115,12290.89985,11772.052,12054.926,-11.91,-599,-4.720404678,-0.04228854145,-34720484.68,76.19,0.83333
20080924,733675,12031.98,12115.03,12115.03,11904.6,1526432000,-283.3423999,-25.25603792,210.43,12466.12731,12274.15034,11873.114,12003.983,505.31,-97.2,-0.7959234309,-0.02303266361,-22024812.93,77,0.84
20080925,733676,11925.71,12006.53,12025.41,11835.28,1135051776,-269.8966967,-36.64945187,279.75,12421.55346,12248.66269,11924.462,11964.571,256.74,-617.93,-4.894704407,-0.02754597813,-23555465.19,77.01,0.8425
20080926,733677,12026.34,11893.16,12082.64,11788.73,1314407936,-265.3303287,-36.47114299,293.91,12384.17308,12214.80529,12005.234,11919.224,403.86,-507.49,-4.092446767,-0.01729725263,-20839975.27,76.95,0.84167
20080929,733680,11883.25,11743.61,12062.67,11721.05,1224830592,-270.658897,-50.68862905,341.62,12341.55462,12169.92955,11969.784,11883.335,254.31,-657.04,-5.298431937,-0.03857218644,-20496356.04,77.71,0.6725
20080930,733681,11565.7,11259.86,11565.7,11160.83,1650215680,-310.339013,-170.3750976,582.78,12284.15654,12083.25626,11803.638,11787.845,-229.44,-1140.79,-9.199437126,-0.0301350937,-37591870.59,79.24,0.66583
20081001,733682,11396.61,11368.26,11456.64,11314.28,1423933696,-329.2435025,-133.3768807,196.78,12234.24192,12015.16138,11654.284,11763.699,-121.04,-1032.39,-8.3252894,-0.03247121863,-44487424.17,79.69,0.665
20081002,733683,11423.13,11154.76,11452.39,11143.79,1564223360,-357.3339886,-140.0364133,308.6,12167.93808,11933.21839,11483.93,11704.196,-334.54,-1245.89,-10.04697334,-0.02911752674,-59678815.73,80.56,0.66667
20081003,733684,11052.1,10938.14,11099.73,10938.14,1743626496,-392.5502499,-157.7025906,216.62,12097.14692,11838.44902,11292.926,11649.08,-551.16,-1462.51,-11.79381726,-0.08243700538,-67838898.53,80.61,0.66417
20081006,733687,10817.27,10473.09,10839.5,10374.38,1849911936,-452.7658364,-187.7896613,563.76,12009.45962,11708.41483,11038.822,11504.303,-1447.77,-1873.54,-15.17450511,-0.1337817261,-92591084.2,81.61,0.66333
20081007,733688,10328.54,10155.9,10363.14,9916.21,2107747840,-520.0864716,-194.1366922,556.88,11908.98462,11560.55627,10818.03,11310.834,-1934.69,-1946.6,-16.08428011,-0.1617107015,-92288153.4,81.234,0.66417
20081008,733689,10011.64,9203.32,10011.64,9159.81,2054947456,-642.8929354,-209.1578438,996.09,11760.15577,11336.05758,10385.042,11019.663,-2887.27,-3011.44,-24.654107,-0.2334737847,-106764356.8,81.151,0.67
20081009,733690,9168.16,9157.49,9443.45,9100.93,2134867328,-735.438365,-167.0430493,342.52,11618.74462,11128.57495,9985.588,10734.759,-2957.54,-2452.23,-21.12221483,-0.2300204487,-105948779.5,81.4,0.6875
20081010,733691,9016.34,8276.43,9016.34,8115.41,2472608000,-869.8483926,-170.5785104,1042.08,11452.08923,10856.9421,9453.246,10373.086,-3730.1,-3473.36,-29.56103896,-0.2952397091,-119311466.8,82.41,0.70917
20081014,733695,8407.94,9447.57,9455.62,8407.94,1693383552,-871.8183186,-103.2416593,1179.19,11327.39615,10722.71619,9248.142,10143.482,-1025.52,-2473.29,-20.74758029,-0.1609513795,-90364324.06,81.56,0.71417
20081015,733696,9390.5,9547.47,9601.3,9269.49,1849806976,-855.4572256,-67.43101635,331.81,11211.61962,10610.78798,9126.456,9972.243,-608.43,-2543.12,-21.03387841,-0.1601643523,-92799200.22,82.29,0.7125
20081016,733697,9400.85,8458.45,9400.85,8458.45,1861989504,-919.7632955,-96.28223267,1089.02,11067.24346,10405.80341,8977.482,9681.262,-744.87,-3632.14,-30.04104845,-0.2417183337,-103456673.6,82.25,0.71167
20081017,733698,8579.57,8693.82,8763.71,8539.51,1714729472,-940.8879566,-90.09132153,305.26,10916.065,10242.75737,8884.748,9435.168,-463.67,-3421.21,-28.23938529,-0.2051829653,-100900615.4,82.36,0.7125
20081020,733701,8775.24,9005.59,9038.45,8687.7,1656398336,-921.8457058,-65.39779469,350.75,10785.48577,10124.93191,9030.58,9241.913,729.16,-3000.94,-24.99423231,-0.1401210149,-80015234,83.08,0.71417
20081021,733702,9139.26,9306.25,9358.51,9135.41,1547894144,-872.4369257,-33.77478298,352.92,10668.54808,10046.9622,9002.316,9125.229,1029.82,-2586.91,-21.75124189,-0.08366072923,-64685816.49,84.729,0.71417
20081022,733703,9198.14,8674.69,9198.14,8674.69,1605172608,-874.1648966,-62.94223273,631.56,10536.70923,9916.26961,8827.76,8977.108,-772.88,-1798.4,-17.17162748,-0.0574390546,-64590754.54,85.34,0.71417
20081023,733704,8547.79,8460.98,8547.79,8016.61,2168112640,-882.604818,-109.0310638,658.08,10392.33308,9777.670599,8828.266,8902.874,-1086.49,-1694.92,-16.68901821,-0.07605905112,-69257035.82,84.83,0.72167
20081024,733705,8391.04,7649.08,8391.04,7647.07,1946985856,-943.9260691,-150.8840436,813.91,10240.00077,9574.947685,8619.318,8752.033,-809.37,-1554.24,-16.88781874,-0.07579958992,-83506106.97,86.53,0.72583
20081027,733708,7568.36,7162.9,7878.97,7141.27,2374355200,-1019.996382,-189.3690576,737.7,10063.58192,9345.228858,8250.78,8640.68,-1530.92,-1994.59,-21.78096837,-0.241826205,-114034748.4,87.15,0.7275
20081028,733709,7143.34,7621.92,7626.42,6994.9,2407035392,-1031.354759,-153.5499394,631.52,9914.836538,9181.104205,7913.914,8458.115,-1383.67,-654.51,-7.908119805,-0.2016817021,-99301658.62,86.15,0.72917
20081029,733710,7741.52,8211.9,8211.9,7741.52,2228553472,-981.4365106,-62.19197913,589.98,9772.184231,9088.799042,7821.356,8324.558,-1094.35,-64.53,-0.7796839942,-0.02914836643,-83040463.47,84.48,0.72583
20081030,733711,8269.71,9029.76,9030.85,8269.71,2205716224,-865.8999168,32.31570686,818.95,9654.46,9083.176276,7935.112,8381.689,355.07,-417.81,-4.422407032,0.03720364661,-65839739.07,84.53,0.715
20081031,733712,8958.22,8576.98,9012.31,8576.98,2060189824,-801.6311905,22.6753723,452.78,9518.381154,9034.967107,8120.692,8370.005,116,-970.49,-10.16489185,-0.04759377231,-77925837.94,85.59,0.7125
20081104,733716,8702.77,9114.6,9142.29,8699.77,1648387584,-699.2557361,58.33166767,565.31,9407.153077,9042.551192,8511.032,8380.906,1951.7,420.78,4.839989786,-0.02059368704,-57578568.67,84.74,0.53917
20081105,733717,9224.05,9521.24,9521.24,9216.3,2086355200,-578.6398018,115.9320364,406.64,9315.925385,9088.140603,8890.896,8402.405,1899.32,515.65,5.725888032,0.08891173839,-24779482.18,84.57,0.5325
20081106,733718,9373.65,8899.14,9380.3,8806.71,1759617664,-527.1721633,60.83267669,714.53,9206.522692,9070.140545,9028.344,8424.85,687.24,-407.11,-4.374586971,0.04923621833,-36500490.14,86.222,0.53
20081107,733719,8774.49,8583,8868.1,8266.09,2063490816,-506.0600002,3.49945811,633.05,9103.566538,9023.746208,8938.992,8437.052,-446.76,-91.69,-1.056983016,0.1088104392,-29461066.67,86.09,0.53
20081110,733722,8711.99,9081.43,9106.29,8711.99,1553627264,-443.9912685,53.43871232,523.29,9015.611538,9029.239902,9039.882,8580.287,504.45,620.45,7.333074892,0.2112585793,-2607551.329,85.87,0.53167
20081111,733723,8965.29,8809.3,9056.31,8704.56,1537729536,-412.0105667,44.92863568,376.87,8925.401538,9008.293245,8978.822,8744.927,232.32,1160.22,15.16809865,0.1347871,4262102.852,87.04,0.53333
20081112,733724,8694.91,8695.51,8782.48,8574.2,1537031936,-391.3364492,23.87127745,235.1,8839.146538,8978.504364,8813.676,8852.286,-419.09,1532.61,21.39650142,0.05561605932,12448183.38,87.43,0.53667
20081113,733725,8564.47,8238.64,8564.47,8148.3,1666442752,-407.1245743,-25.55958685,547.21,8753.206154,8908.041091,8681.576,8854.96,-1282.6,616.72,8.091399542,-0.08761251683,18901025.37,86.9,0.53833
20081114,733726,8378.13,8462.39,8689.85,8378.13,1555689088,-397.0055888,-6.12078024,451.21,8688.071154,8865.59813,8657.454,8798.223,-436.75,250.49,3.0503294,-0.01336018039,23771199.44,86.32,0.54333
20081117,733729,8366.88,8522.58,8767.98,8218.82,1460046336,-379.751847,-24.51877758,549.16,8661.888846,8832.929737,8545.684,8792.783,-60.42,-507.18,-5.616760578,-0.06495293266,48217656.22,86.76,0.5475
20081118,733730,8415.6,8328.41,8440.41,8302.24,1442276352,-377.3956464,-84.40518587,220.34,8630.001154,8784.880238,8449.506,8714.164,-753.02,-248.57,-2.898106326,-0.1252809508,22312676.74,87.11,0.5525
20081119,733731,8309.35,8273.22,8370.09,8115.71,1438893824,-375.6514364,-120.081218,254.38,8629.877692,8736.150692,8365.048,8589.362,-536.08,-303.76,-3.541572908,-0.07033488629,11518075.01,87.46,0.55833
20081120,733732,8149.77,7703.04,8149.79,7703.04,1543177984,-415.4884065,-172.1619391,570.18,8562.780385,8637.759197,8257.928,8469.752,-992.47,-1411.56,-15.4868014,-0.1025235931,14706881.06,88.22,0.57583
20081121,733733,7600.35,7910.79,7994.68,7406.18,1852447744,-425.3921476,-151.7410283,588.5,8499.831154,8568.524036,8147.608,8402.531,-327.85,-1610.45,-16.91428848,-0.128904809,15740655.69,87.65,0.58083
20081125,733737,8026.06,8323.93,8356.83,8025.69,1550396800,-395.3466782,-56.24579147,446.04,8494.657308,8545.229366,8107.878,8326.781,-198.65,-259.07,-3.018408482,-0.05509745383,18808765.97,84.77,0.58667
20081126,733738,8229.72,8213.22,8317.83,8149.56,1188740480,-376.1329721,-47.97699317,174.37,8476.172692,8513.609426,8084.84,8267.173,-115.19,-868.21,-9.560278502,-0.05546425684,6057162.967,85.78,0.59167
20081127,733739,8311.24,8373.39,8458.68,8300.49,1166083328,-344.0159891,-3.771813737,245.46,8451.857308,8500.255195,8104.874,8234.961,100.17,-435.91,-4.948293281,0.01609264587,26690220.28,85.53,0.6025
20081128,733740,8400.05,8512.27,8518.13,8336.57,1453222784,-303.8539541,20.14726993,181.56,8421.319615,8501.399462,8266.72,8262.324,809.23,-183.24,-2.107294454,0.005859776534,39215727.32,86.55,0.6075
20081201,733743,8464.36,8397.22,8464.36,8307.28,1069235456,-278.1030269,15.88284379,204.99,8410.647692,8491.477609,8364.006,8255.807,486.43,158.58,1.924832254,-0.01470916084,54062798.58,87.05,0.61417
20081202,733744,8266.32,7863.69,8266.32,7863.69,1360096000,-297.3193315,-97.87011403,533.53,8387.675,8431.688313,8271.958,8189.918,-47.1,-598.7,-7.074833469,-0.05579936627,53511941.05,86.57,0.61917
20081203,733745,7965.31,8004.1,8056.38,7889.82,1211951744,-297.7857886,-87.23247592,192.69,8401.329615,8390.965616,8230.134,8157.487,-319.83,-518.48,-6.083603791,-0.03252905157,38093390.64,86.7,0.61833
20081204,733746,8030.2,7924.24,8107.69,7849.84,1479349248,-301.1282745,-78.10206941,257.85,8430.611923,8346.515557,8140.304,8122.589,-288.98,-404.17,-4.852907098,0.02791434888,9728668.553,86.52,0.61333
20081205,733747,7975.05,7917.51,8024.33,7908.65,1393595136,-300.8522361,-67.96044839,115.68,8441.980769,8305.657885,8021.352,8144.036,-455.88,-355.71,-4.299535127,0.0008487516909,-19228741.18,86.82,0.6075
20081208,733750,7970.69,8329.05,8358.27,7959.01,1389027456,-264.3780495,24.40830772,440.76,8446.486538,8307.885706,8007.718,8185.862,-183.22,626.01,8.1267915,0.000614715964,11280721.09,85.51,0.60417
20081209,733751,8362.37,8395.87,8499.6,8314.85,1507515776,-227.4581819,86.81419763,184.75,8422.106154,8316.265162,8114.154,8193.056,-1.35,485.08,6.131878106,0.0217547437,-1326432.037,85.84,0.60333
20081210,733752,8376,8660.24,8704.92,8376,1556997120,-174.8508989,126.1136662,328.92,8425.308462,8349.024671,8245.382,8237.758,796.55,749.45,9.473769371,0.03312263863,-8204770.651,85.45,0.60083
20081211,733753,8642.26,8720.55,8720.55,8519.11,1621329664,-126.8307098,132.5768789,201.44,8410.152692,8384.408035,8404.644,8272.474,716.45,396.62,4.764816619,0.02388381467,12653227.27,83.63,0.60083
20081212,733754,8599.12,8235.87,8610.73,8087.99,2265723904,-126.4266218,15.88669856,632.56,8360.715385,8370.261556,8468.316,8244.834,311.63,22.65,0.2757749092,-0.01921469248,3472442.413,83.66,0.60083
20081215,733757,8349.85,8664.66,8700.17,8349.85,1292909568,-90.4637994,92.56961048,464.3,8351.696923,8398.299503,8535.438,8271.578,747.15,291.27,3.478519453,0.09244101904,534252.3208,82.13,0.60083
20081216,733758,8608.4,8568.02,8634.26,8471.24,1321373056,-68.96604623,77.11109211,193.42,8351.120769,8414.46336,8569.868,8342.011,238.97,55.75,0.6549369322,0.06581683983,4080559.784,80.35,0.60083
20081217,733759,8658.22,8612.52,8741.24,8425.66,1483530752,-47.78728183,78.49349061,315.58,8333.085769,8433.325897,8560.324,8402.853,216.65,215.3,2.563943781,0.079916215,1887940.609,78.49,0.595
20081218,733760,8565.16,8667.23,8728.36,8534.84,1388529408,-26.2853179,85.13391068,193.52,8327.621538,8455.602478,8549.66,8477.152,6.99,803.54,10.21835805,0.08650053131,22258587.6,79.78,0.58417
20081219,733761,8640.22,8588.52,8743.22,8570.56,1379795072,-15.41836248,72.86528965,172.66,8323.506538,8468.26129,8620.19,8544.253,-132.03,584.42,7.301507977,0.03021125875,13921902.35,81.1,0.75083
20081222,733764,8602.5,8723.78,8751.18,8593.76,1097824768,4.061313277,79.44424493,162.66,8342.165769,8492.596405,8632.014,8583.726,487.91,799.54,10.08980041,0.03758806389,18240216.94,81.26,0.64583
20081224,733766,8630.25,8517.1,8631.83,8476.69,1007884416,2.789591282,30.22820326,247.09,8344.27,8494.930081,8621.83,8595.849,-50.92,188.05,2.257760489,-0.0165284103,19990557.76,80.98,0.63167
20081225,733767,8531.51,8599.5,8599.5,8531.16,611991488,8.334657054,34.97692871,82.4,8347.228462,8504.889121,8619.226,8589.775,-13.02,203.63,2.425359135,-0.01388100521,28122813.8,80.98,0.62083
20081226,733768,8642.14,8739.52,8740.76,8611.36,758019200,23.75378657,96.94590837,141.26,8363.040385,8527.234919,8633.684,8591.672,72.29,79.28,0.9154480707,0.0576290231,49258378.04,81.13,0.60667
20081229,733771,8726.31,8747.17,8763.67,8638.6,831878784,36.17385913,114.3862497,125.07,8381.269231,8548.181117,8665.414,8642.802,158.65,26.62,0.3052559758,0.009432765111,40873981.79,81.53,0.45333
20081230,733772,8716.28,8859.56,8859.56,8702.95,608094528,54.45803155,164.0781078,156.61,8425.750769,8577.836249,8692.57,8662.292,135.78,623.69,7.572849013,0.03290682607,32491074.7,80.94,0.40583
20090105,733778,8991.21,9043.12,9127.38,8987.36,849051904,82.80559647,256.5016701,267.82,8469.301923,8622.148987,8797.774,8709.802,526.02,475.1,5.54503841,0.04761630942,36804427.82,82.55,0.38167
20090106,733779,9130.01,9080.84,9171.03,9029.94,1548324224,107.0805764,195.9923769,141.09,8498.413846,8665.833845,8894.042,8756.634,481.34,468.32,5.437665167,0.04554754846,26827171.84,82.78,0.37
20090107,733780,9133.8,9239.24,9325.35,9106.05,2056256384,137.5150414,185.9906919,244.51,8537.876154,8720.443955,8993.986,8813.835,499.72,572.01,6.599686405,0.07043003537,27731513.99,82.17,0.35667
20090108,733781,9143.21,8876.42,9148.83,8876.42,1499335424,130.8496786,70.99581042,362.82,8557.223462,8735.298817,9019.836,8842.625,129.25,287.9,3.352149148,0.01719612186,17617667.81,81.58,0.34833
20090109,733782,8932.71,8836.8,8956.85,8773.2,1369950336,120.9757941,23.69201196,183.65,8569.705385,8744.965596,9015.284,8853.927,-22.76,113.02,1.295539319,0.03617825457,24064152.63,82.52,0.33917
20090113,733786,8732.63,8413.91,8732.93,8405.5,1356455552,78.12638839,-98.35712144,431.3,8570.347308,8713.436492,8889.442,8843.608,-629.21,-103.19,-1.211562621,-0.0215814873,8037926.39,84.25,0.3325
20090114,733787,8425.75,8438.45,8516.07,8359.16,1327269632,45.62219428,-114.1654501,156.91,8592.453462,8687.247302,8760.964,8827.503,-642.39,-161.05,-1.872783301,-0.03444926037,15191380.81,84.28,0.32917
20090115,733788,8309.38,8023.31,8309.38,7997.73,1583455360,-13.48054691,-183.196489,440.72,8593.192308,8624.015178,8517.778,8755.882,-1215.93,-716.21,-8.195072498,-0.08275362203,7588350.312,84.62,0.325
20090116,733789,8125.2,8230.15,8283.91,8067.47,1405986176,-43.13243192,-129.5768554,260.6,8604.958077,8586.504209,8388.524,8704.18,-646.27,-517.02,-5.910711693,-0.07104303148,1938501.613,84.04,0.32167
20090119,733792,8318.26,8256.85,8351.68,8221.84,1026442496,-63.74251355,-95.62608538,129.84,8618.009615,8555.10857,8272.534,8643.909,-579.95,-602.71,-6.80293378,-0.08694676174,-5649749.689,85.03,0.32
20090120,733793,8187.14,8065.79,8190.42,7962.46,1279496064,-94.40485655,-118.1363086,294.39,8607.884231,8508.506801,8202.91,8546.176,-771.01,-793.77,-8.959474285,-0.1117793068,-25915863.71,86.13,0.31833
20090121,733794,7949.96,7901.64,8009.22,7829.3,1470816256,-130.4468078,-121.3072394,236.49,8588.875385,8450.709963,8095.548,8428.256,-512.27,-1141.48,-12.62263467,-0.1447738126,-36167269.26,85.46,0.31417
20090122,733795,7988.3,8051.74,8051.74,7809.89,1425926016,-145.2244414,-94.40699694,241.85,8565.471538,8412.712824,8101.234,8309.506,-386.71,-1029.1,-11.33265205,-0.09290682505,-16682475.88,85.56,0.3175
20090123,733796,7965.41,7745.25,7965.41,7745.25,1197915904,-179.5967247,-103.1559978,306.49,8527.96,8349.144936,8004.254,8196.389,-278.06,-1493.99,-16.17005295,-0.1235232211,-40280179.71,85.58,0.31667
20090126,733799,7714.26,7682.14,7807.16,7671.04,1150453120,-209.514306,-105.2622873,136.12,8506.662692,8285.620656,7889.312,8080.923,-341.17,-1557.1,-16.85311779,-0.0869714556,-39721847.27,84.48,0.31417
20090127,733800,7782.9,8061.07,8115.15,7782.07,1524925312,-200.3383448,-55.677658,433.01,8483.447692,8264.234879,7888.368,8045.639,37.76,-1178.17,-12.75180643,-0.04472148321,-24838172.88,84.52,0.315
20090128,733801,8052.25,8106.29,8171.63,7936.59,1400406272,-187.2588499,-31.62817987,235.04,8465.688846,8249.19251,7929.298,8012.423,82.98,-1132.95,-12.26237223,0.01023649536,-28942028.38,84.49,0.31417
20090129,733802,8201.16,8251.24,8305.38,8138.99,1602929664,-163.3144154,22.54473278,199.09,8451.793462,8249.387509,7969.198,8035.216,227.93,-988,-10.69352025,0.002555979465,-19985983.03,85.38,0.3125
20090130,733803,8142.88,7994.05,8142.88,7922.39,1479584512,-163.2099792,-29.74668008,328.85,8425.901923,8225.069651,8018.958,8011.606,-29.26,-1245.19,-13.47719076,-0.03182811847,-38431023.46,85.84,0.3125
