Date,Ntime,Open Price,High Price,Low price,Closing Price,Volume,MACD,CCI,ATR,BOLL_MID,EMA20,MA5,MA10,MTM6,MTM12,ROC,SMI,WVAD,US dollar Index,Interbank Offered Rate
20150616,736131,8004.2,8061.85,7952.35,8047.3,127809460,-94.2,-84.61,109.5,8217.54,8157.713517,8026.78,8058.09,3.15,-386.35,-4.581053281,-0.010792738,101928646.9,94.9454,7.25
20150617,736132,8084.2,8136.85,8048.95,8091.55,157205716,-87.77,-49.01,89.55,8200.96,8151.412229,8020.2,8053.735,69.15,-341.85,-4.053525269,-0.004808964,126660052.6,94.2461,7.25
20150618,736133,8113.7,8186.9,8101.8,8174.6,149266110,-75.1,-17.59,95.35,8188.64,8153.620588,8062.05,8058.13,50.15,-61.85,-0.750930316,0.007327576,189432457.5,94.0267,7.23
20150619,736134,8201.15,8250.8,8195.65,8224.95,151575997,-60.31,22.46,76.2,8176.94,8160.413866,8110.46,8069.155,259.6,89.85,1.104473209,0.021981897,134105676.9,94.1,7.17
20150622,736137,8259.3,8369.45,8257.4,8353.1,126542473,-37.81,79.86,144.5,8176.08,8178.764926,8178.3,8100.05,370.2,222.45,2.735943621,0.039590092,225308502.7,94.3404,7.21
20150623,736138,8377.45,8398.45,8334.95,8381.55,135844708,-17.48,101.96,63.5,8178.19,8198.07779,8245.15,8135.965,367.65,266.85,3.288476469,0.030674517,154363889.5,95.4184,7.28
20150624,736139,8399.4,8421.35,8338.9,8360.85,134062733,-3.01,98.99,82.45,8179.5,8213.579906,8299.01,8159.605,313.55,316.7,3.937022557,0.047303803,123014195.8,95.2772,7.26
20150625,736140,8336.25,8423.15,8329.5,8398,207421340,11.33,99.35,93.65,8183.45,8231.143724,8343.69,8202.87,306.45,375.6,4.681890706,0.049428435,185713679.4,95.2119,7.27
20150626,736141,8393.95,8408.55,8339.7,8381.1,113959476,21.09,97.04,68.85,8180.82,8245.425274,8374.92,8242.69,206.5,256.65,3.15898307,0.043812865,273583039.8,95.4284,7.12
20150629,736144,8247.05,8329.45,8195.65,8318.4,136106699,23.49,56.95,185.45,8175.07,8252.375248,8367.98,8273.14,93.45,353.05,4.432322497,0.032590402,423413585.5,94.9534,7.27
20150630,736145,8316.35,8378,8298.95,8368.5,163366250,29.1,90.11,79.05,8181.67,8263.434748,8365.37,8305.26,15.4,385.6,4.830324819,0.033094342,447473120,95.5016,7.28
20150701,736146,8376.25,8481.6,8370.15,8453.05,135887471,39.91,116.36,113.1,8197.57,8281.493344,8383.81,8341.41,71.5,439.15,5.479853754,0.032940773,608902656.6,96.2528,7.19
20150702,736147,8471.95,8479.25,8433.2,8444.9,115472141,47.28,109.45,46.05,8213.28,8297.055882,8393.19,8368.44,84.05,397.6,4.940787593,0.026045305,251775692.9,96.1261,7.14
20150703,736148,8440.1,8497.75,8424.15,8484.9,91142979,55.7,103.87,73.6,8231.79,8314.945798,8413.95,8394.435,86.9,393.35,4.861244137,0.015533477,274302636.6,95.9509,6.92
20150706,736151,8386.15,8533.15,8386.15,8522.15,104578132,64.63,98.23,147,8255.69,8334.679532,8454.7,8411.34,141.05,347.55,4.251584175,0.016498184,513456135,96.2564,7.13
20150707,736152,8525.5,8561.35,8483.85,8510.8,126038231,69.99,105.41,77.5,8280.11,8351.45291,8483.16,8424.265,192.4,285.85,3.475401066,0.01761879,610194995.1,96.7403,7.15
20150708,736153,8439.2,8457.5,8341.4,8363.05,193886999,61.6,45.36,169.4,8292.04,8352.557395,8465.16,8424.485,-5.45,9.95,0.119117453,-0.004161705,520846718.2,96.2079,7.21
20150709,736154,8364.85,8400.3,8323,8328.55,135358659,51.58,24.25,77.3,8310.2,8350.270976,8441.89,8417.54,-124.5,-53,-0.632341273,-0.00627006,465465108.1,96.4315,7.25
20150710,736155,8365.7,8377.1,8315.4,8360.55,158883926,45.69,18.01,61.7,8329.09,8351.249931,8417.02,8415.485,-84.35,-0.3,-0.003588152,0.005041534,564040798.9,95.8468,7.09
20150713,736158,8397.25,8471.65,8355.4,8459.65,121380175,48.46,61.54,116.25,8351.37,8361.573747,8404.52,8429.61,-25.25,61.65,0.734103358,0.010774677,640250169.7,96.7929,7.22
20150714,736159,8470.6,8480.25,8424.1,8454.1,104893796,49.64,77.35,56.15,8371.71,8370.385771,8393.18,8438.17,-68.05,73,0.871007386,0.0001242,499303294,96.6523,7.22
20150715,736160,8463.4,8531.4,8462.95,8523.8,108835522,55.55,120.38,77.3,8393.33,8384.99665,8425.33,8445.245,13,205.4,2.469224851,0.009256435,755937129.3,97.1565,7.21
20150716,736161,8546.15,8616.1,8542.9,8608.05,119637042,66.28,178.96,92.3,8415,8406.239826,8481.23,8461.56,245,239.55,2.862520165,0.014306376,798401106.6,97.6552,7.22
20150717,736162,8623.65,8642.95,8593.15,8609.85,108190401,74.07,181.74,49.8,8434.24,8425.631271,8531.09,8474.055,281.3,156.8,1.854951763,0.010186008,735250253.7,97.9635,7.22
20150720,736165,8623.9,8624.1,8559,8603.45,93439295,78.81,142.73,65.1,8446.76,8442.566388,8559.85,8482.185,242.9,158.55,1.877464505,0.010768936,655591234.1,98.0731,7.22
20150721,736166,8601.5,8646.75,8517.9,8529.45,169151098,75.73,101.84,128.85,8454.16,8450.841018,8574.92,8484.05,69.8,44.55,0.525050384,0.019508878,547860585.6,97.3371,7.26
20150722,736167,8512.25,8643.9,8498.65,8633.5,141018383,80.75,110.86,145.25,8467.79,8468.237111,8596.86,8511.095,179.4,111.35,1.306595167,0.035321712,558759060.5,97.4347,7.24
20150723,736168,8643.95,8654.75,8573.8,8589.8,136962516,80.28,108.32,80.95,8477.38,8479.814529,8593.21,8537.22,66,79,0.928232364,0.026688631,401727858,97.2223,7.24
20150724,736169,8588.15,8589.15,8513.5,8521.55,131344832,73.56,50.91,76.3,8484.4,8483.789336,8575.55,8553.32,-86.5,158.5,1.895241569,0.007263937,180163761.7,97.2414,7.2
20150727,736172,8492.1,8492.2,8351.55,8361,140828066,54.64,-71.64,170,8486.53,8472.095114,8527.06,8543.455,-248.85,32.45,0.389623644,-0.011012408,40126710.58,96.5452,7.2
20150728,736173,8371.1,8397.4,8321.75,8337,179983810,37.28,-114.92,75.65,8484.96,8459.228912,8488.57,8531.745,-266.45,-23.55,-0.281680033,-0.021915108,21679041.98,96.6519,7.2
20150729,736174,8365.6,8381.5,8338.45,8375.05,145399010,26.29,-96.69,44.5,8481.06,8451.211873,8436.88,8516.87,-154.4,-84.6,-1.000041373,-0.027067687,-83171510.01,97.1898,7.2
20150730,736175,8417,8458.9,8408.3,8421.8,221939186,21.11,-41.28,83.85,8479.9,8448.410742,8403.28,8498.245,-211.7,-32.3,-0.382063141,-0.021841263,-40848865.24,97.485,7.2
20150731,736176,8456.1,8548.95,8448,8532.85,209629301,25.67,22.79,127.15,8482.3,8456.452576,8405.54,8490.545,-56.95,9.05,0.106173303,-0.00820601,45947480.29,97.2276,7.2
20150803,736179,8510.65,8563.95,8508.1,8543.05,161485758,29.76,42.3,55.85,8483.34,8464.69995,8441.95,8484.505,21.5,-65,-0.755107138,0.001591937,31855267.1,97.4863,7.19
20150804,736180,8564.1,8565.15,8448.25,8516.9,193226091,30.55,20.41,116.9,8483.65,8469.671383,8477.93,8483.25,155.9,-92.95,-1.079577461,-0.013505531,-139802271.6,97.9392,7.16
20150805,736181,8547.45,8591.85,8545.85,8567.95,136948290,34.88,61.38,74.95,8493.89,8479.031252,8516.51,8476.695,230.95,-35.5,-0.412625168,-0.002543715,-10942056.13,97.9178,7.2
20150806,736182,8585.8,8606.3,8551.5,8588.65,139116393,39.53,68.2,54.8,8506.9,8489.471132,8549.88,8476.58,213.6,59.2,0.694065854,0.007812636,-59185323.29,97.8139,7.21
20150807,736183,8580.8,8595.95,8552.7,8564.6,148073594,40.81,53.35,43.25,8517.1,8496.626263,8556.23,8480.885,142.8,-68.9,-0.798054092,0.023772272,-211401284.8,97.6178,7.21
20150810,736186,8577,8621.55,8497.8,8525.6,127194886,38.23,27.06,123.75,8520.4,8499.385666,8552.74,8497.345,-7.25,-64.2,-0.747398077,0.02212161,-240325524,97.1855,7.2
20150811,736187,8548.45,8556.25,8441.3,8462.35,159192694,30.73,-39.3,114.95,8520.81,8495.85846,8541.83,8509.88,-80.7,-59.2,-0.694709296,0.010316283,-232393745.4,97.198,7.21
20150812,736188,8445.7,8446.95,8337.95,8349.45,195904304,15.5,-131.57,124.4,8512.09,8481.914797,8498.13,8507.32,-167.45,-11.55,-0.138141371,-0.0085908,-341818351.5,96.3251,7.24
20150813,736189,8384.45,8429.5,8339.75,8355.85,195079107,3.9,-115.7,89.75,8499.48,8469.908626,8451.57,8500.725,-212.1,18.85,0.226100516,-0.020743362,-390721049.4,96.3754,7.25
20150814,736190,8402.35,8530.1,8381.2,8518.55,160680260,7.74,-20.96,174.25,8494.92,8474.541138,8442.36,8499.295,-70.1,143.5,1.713422606,-0.002867828,-330481603.4,96.6024,7.23
20150817,736193,8530.5,8530.6,8428.05,8477.3,180083830,7.38,-14.41,102.55,8488.61,8474.803887,8432.7,8492.72,-87.3,55.5,0.659004013,-0.004649579,-393080287.2,96.819,7.27
20150818,736194,8505.85,8525.75,8433.6,8466.55,157991554,6.15,-13.87,92.15,8485.47,8474.017802,8433.54,8487.685,-59.05,-66.3,-0.776997135,-0.011834803,-556496318.3,97.0017,7.27
20150819,736195,8468.05,8520.45,8425.95,8495.15,134512114,7.4,-3.46,94.5,8478.55,8476.030392,8462.68,8480.405,32.8,-47.9,-0.560689683,-0.010886461,-619090427.1,96.4418,7.24
20150820,736196,8471.05,8501.35,8359.75,8372.75,189841783,-1.47,-69.08,141.6,8467.7,8466.194165,8466.06,8458.815,23.3,-144.15,-1.69251723,-0.022400346,-720899836.3,95.7787,7.21
20150821,736197,8305.4,8322.2,8225.05,8299.95,207542070,-14.21,-171.78,147.7,8456.62,8450.361387,8422.34,8432.35,-55.9,-268,-3.127936087,-0.026467345,-703190418.4,94.8598,7.21
20150824,736200,8055.95,8060.05,7769.4,7809,322096413,-63.19,-367.87,530.55,8429.02,8389.27935,8288.68,8360.69,-709.55,-779.65,-9.077678098,-0.077206686,-882273318.9,93.5158,7.25
20150825,736201,7895.4,7925.4,7667.25,7880.7,308255265,-95.13,-289.1,258.15,8406.2,8340.843222,8171.51,8302.525,-596.6,-683.9,-7.985194872,-0.056141422,-1017544078,94.0134,7.27
20150826,736202,7865.25,7930.05,7777.1,7791.85,223261362,-126.16,-212.86,152.95,8377.04,8288.558153,8030.85,8246.765,-674.7,-733.75,-8.606432392,-0.067497621,-1033067644,95.34,7.24
20150827,736203,7921.6,7963.6,7862.3,7948.95,314422773,-136.5,-141.15,171.75,8353.4,8256.214519,7946.09,8206.075,-546.2,-513.4,-6.066872677,-0.06686584,-832544532.6,95.7701,7.25
20150828,736204,8053.7,8091.8,7961.65,8001.95,201572450,-138.81,-93.77,142.85,8326.86,8231.998851,7886.49,8154.415,-370.8,-347.5,-4.161950787,-0.056073278,-781427418.3,95.7727,7.25
20150831,736207,8009.25,8043.6,7947.95,7971.3,204254629,-141.49,-88.72,95.65,8298.27,8207.170389,7918.95,8103.815,-328.65,-384.55,-4.60216495,-0.058494901,-781337767.7,95.9885,7.252
20150901,736208,7907.95,7929.1,7746.5,7785.85,190581167,-156.77,-115.18,224.8,8261.71,8167.044637,7899.98,8035.745,-23.15,-732.7,-8.601229082,-0.0834947,-940691428,95.32,7.2
20150902,736209,7856.65,7862.55,7699.25,7717,222003483,-172.45,-112.35,163.3,8219.17,8124.183243,7885.01,7957.93,-163.7,-760.3,-8.968657473,-0.078319549,-1151596671,95.911,7.2
20150903,736210,7774.45,7845.6,7754.05,7823,160609681,-174.31,-89.28,128.6,8180.88,8095.499125,7859.82,7902.955,31.15,-643.55,-7.601088991,-0.057464202,-1225799954,96.4019,7.15
20150904,736211,7803.4,7804.9,7626.85,7655.05,199569987,-187.18,-103.08,196.15,8135.41,8053.551589,7790.44,7838.465,-293.9,-840.1,-9.889172057,-0.019714432,-1485762234,96.2546,7.15
20150907,736214,7685.85,7705.05,7545.9,7558.8,145763902,-202.8,-112.44,159.15,8087.07,8006.43239,7707.94,7813.445,-443.15,-813.95,-9.721417694,-0.040846625,-1524108345,96.1471,7.19
20150908,736215,7587.7,7720.9,7539.5,7688.25,177514609,-201.33,-93.21,181.4,8049.04,7976.129305,7688.42,7794.2,-283.05,-611.7,-7.369923915,-0.013295944,-1486743320,95.8817,7.2
20150909,736216,7805.85,7846.05,7764.55,7818.6,214842731,-188.56,-52.98,157.8,8022.5,7961.126514,7708.74,7796.875,32.75,9.6,0.122935075,-0.016398392,-1460368022,95.8939,7.36
20150910,736217,7729.05,7819.85,7678.5,7788.1,165313439,-178.84,-60.14,141.35,7994.11,7944.647799,7701.76,7780.79,71.1,-92.6,-1.175022523,-0.026724736,-1335843716,95.547,7.21
20150911,736218,7833.8,7864.85,7759.9,7789.3,140576943,-169.1,-45.19,104.95,7957.65,7929.85277,7728.61,7759.525,-33.7,-2.55,-0.032726503,-0.022831909,-1342619101,95.1718,7.18
20150914,736221,7811.1,7879.95,7761.85,7872.25,126630775,-152.91,-31.04,118.1,7927.4,7924.366792,7791.3,7749.62,217.2,-76.7,-0.964907315,0.010975261,-1157813303,95.258,7.21
20150915,736222,7867.35,7880,7799.75,7829.1,140722007,-141.94,-25.72,80.25,7895.53,7915.293764,7819.47,7753.945,270.3,-172.85,-2.160098476,0.014318376,-1051897517,95.6286,7.27
20150916,736223,7886.85,7913.9,7853.3,7899.15,144331414,-126.13,8.64,84.8,7865.73,7913.756263,7835.58,7772.16,210.9,-72.15,-0.905122126,0.009640278,-960438042.4,95.3398,7.37
20150918,736225,7967.45,8055,7955.85,7981.9,249313429,-105.71,95.59,155.85,7846.18,7920.246143,7874.34,7788.05,163.3,196.05,2.518029502,0.040948897,-1049496599,95.1593,7.37
20150921,736228,7911.5,7987.9,7908.35,7977.1,125628591,-88.89,100.62,79.55,7830.04,7925.660796,7911.9,7820.255,189,260.1,3.370480757,0.052437603,-852476086.4,95.9249,7.38
20150922,736229,8014.8,8021.6,7787.75,7812,173569429,-87.86,32.04,233.85,7830.19,7914.835958,7899.85,7845.575,22.7,-11,-0.140611019,0.015841014,-935619402.6,96.3323,7.28
20150923,736230,7737.35,7882.9,7723.25,7845.95,151196367,-83.35,-14.09,159.65,7828.45,7908.275391,7903.22,7861.345,-26.3,190.9,2.493778617,0.003485875,-871344258.6,96.1849,7.26
20150924,736231,7838.4,7894.5,7804.1,7868.5,208766516,-77.07,16.24,90.4,7832.29,7904.487258,7897.09,7866.335,39.4,309.7,4.097211198,0.010217958,-670042516.9,96.2721,7.35
20150928,736235,7892.8,7893.95,7787.95,7795.7,140480206,-77.08,-4.16,106,7824.62,7894.126567,7859.85,7867.095,-103.45,107.45,1.397587227,0.000820965,-787084822.3,95.9687,7.32
20150929,736236,7725.7,7926.55,7691.2,7843.3,248106979,-72.41,-0.46,235.35,7816.69,7889.285942,7833.09,7872.495,-138.6,24.7,0.315913335,-0.003677475,-389442036.8,95.9103,7.33
20150930,736237,7924.25,7957.7,7874.5,7948.9,217187896,-59.5,112.74,114.4,7815.57,7894.963471,7860.47,7880.16,-28.2,160.8,2.064688435,0.015071268,-307541725.8,96.2692,7.04
20151001,736238,7992.05,8008.25,7930.65,7950.9,161809883,-48.55,129.02,77.6,7823.82,7900.290759,7881.46,7892.34,138.9,161.6,2.074640853,0.006508697,-286204739.1,96.1548,7.04
20151005,736242,8005.1,8128.9,8005.1,8119.3,188830270,-25.98,198.01,178,7843.94,7921.148782,7931.62,7914.355,273.35,247.05,3.13823875,0.016922641,-196908249,96.0788,6.75
20151006,736243,8180.45,8180.95,8096.5,8152.9,184037905,-5.32,195.72,84.45,7860.43,7943.220327,8003.06,7931.455,284.4,323.8,4.135852141,0.021562879,-176797804.4,95.4556,6.7
20151007,736244,8146.2,8188.9,8132.9,8177.4,199911165,12.87,176.4,56,7886.55,7965.523153,8069.88,7951.485,381.7,278.25,3.522530905,0.044684129,15621139.15,95.5902,6.75
20151008,736245,8196.75,8196.75,8105.85,8129.35,177030502,23.15,140.69,90.9,7915.08,7981.12571,8105.97,7983.22,286.05,147.45,1.847304526,0.034861336,11794403.05,95.2894,6.76
20151009,736246,8186.35,8232.2,8139.65,8189.7,205859184,35.76,144.51,102.85,7939.47,8000.989928,8153.73,8017.595,240.8,212.6,2.665128932,0.039219996,209097539.2,94.9041,6.85
20151012,736249,8231.5,8244.5,8128.2,8143.6,205255913,41.55,117.97,116.3,7955.72,8014.571839,8158.59,8045.105,192.7,331.6,4.244751664,0.042720664,-31208821.27,94.8782,6.86
20151013,736250,8121.95,8150.25,8088.6,8131.7,150431773,44.66,81.3,61.65,7972.9,8025.726902,8154.35,8078.705,12.4,285.75,3.642006385,0.035466139,158862392.6,94.7781,6.8
20151014,736251,8102.4,8139.3,8096.35,8107.9,143158108,44.69,68.01,42.95,7988.83,8033.552912,8140.45,8105.165,-45,239.4,3.042511279,0.019610503,293558461.2,93.9143,6.81
20151015,736252,8134.35,8190.55,8129.8,8179.5,172429864,49.92,85.56,82.65,8004.19,8047.452634,8150.48,8128.225,2.1,383.8,4.923226907,0.027947919,323313711,94.448,6.87
20151016,736253,8193.65,8246.4,8147.65,8238.15,161153559,58.12,97.32,98.75,8024.65,8065.614288,8160.17,8156.95,108.8,394.85,5.03423304,0.014426783,362324442.6,94.7346,6.87
20151019,736256,8262.55,8283.05,8239.2,8275.05,128300205,66.83,112.8,44.9,8043.44,8085.560547,8186.46,8172.525,85.35,326.15,4.103083446,0.01476124,329837144.6,94.9176,6.85
20151020,736257,8280.3,8294.05,8229.2,8261.65,159947752,71.83,99.45,64.85,8057.43,8102.330971,8212.45,8183.4,118.05,310.75,3.908362575,0.010197721,343444523.5,94.8602,6.84
20151021,736258,8258.35,8294.4,8217.15,8251.7,149270047,74.13,88.4,77.25,8071.16,8116.556593,8241.21,8190.83,120,132.4,1.630682448,0.014827248,265027661.7,95.0499,6.89
20151023,736260,8308.25,8328.1,8280.75,8295.45,156664310,78.57,105.2,76.4,8095.33,8133.59406,8264.4,8207.44,187.55,142.55,1.748457604,0.012747952,289750120.1,97.0584,6.89
20151026,736263,8333.65,8336.3,8252.05,8260.55,138006303,78.38,93.74,84.25,8116.06,8145.685102,8268.88,8214.525,81.05,83.15,1.016826864,0.014157653,140713162.8,96.8048,6.91
20151027,736264,8230.35,8241.95,8217.05,8232.9,161493491,75.13,61.42,43.5,8134.28,8153.991283,8260.45,8223.455,-5.25,103.55,1.273779576,0.012292145,120917018,96.8792,7
20151028,736265,8188.9,8209.1,8131.8,8171.2,194708669,66.8,16.09,101.1,8153.06,8155.630208,8242.36,8227.405,-103.85,-18.5,-0.2258935,0.00774672,-27265169.56,97.6195,6.85
20151029,736266,8175.45,8179.6,8098,8111.75,224234135,54.77,-34.04,81.6,8166.48,8151.451141,8214.37,8227.79,-149.9,-31.85,-0.391104671,-0.008282902,-51787361.38,97.2199,6.78
20151030,736267,8123.55,8146.1,8044.4,8065.8,205663493,41.06,-95.46,101.7,8172.32,8143.293889,8168.44,8216.42,-185.9,-65.9,-0.810408648,-0.020920959,-271422195.6,96.8961,6.78
20151102,736270,8054.55,8060.7,7995.6,8050.8,140323983,28.65,-161.31,70.2,8177.32,8134.484947,8126.49,8197.685,-244.65,-57.1,-0.704251409,-0.027099534,-349017234.2,96.9097,6.81
20151103,736271,8086.35,8100.35,8031.75,8060.7,136625382,19.4,-125.7,68.6,8174.39,8127.457809,8092.05,8176.25,-199.85,-118.8,-1.452411517,-0.024323228,-271417210.9,97.1675,6.8
20151104,736272,8104.9,8116.1,8027.3,8040.2,125935846,10.29,-117.82,88.8,8168.75,8119.147542,8065.85,8154.105,-192.7,-197.95,-2.402845299,-0.025631082,-487148946.3,97.8856,6.79
20151105,736273,8030.35,8031.2,7944.1,7955.45,136223827,-3.73,-170.77,96.1,8157.66,8103.5573,8034.59,8124.48,-215.75,-319.6,-3.862212313,-0.040986324,-668639188.6,97.9926,6.76
20151106,736274,7956.55,8002.65,7926.15,7954.3,226329409,-14.76,-155.35,76.5,8148.9,8089.342319,8012.29,8090.365,-157.45,-307.35,-3.72020117,-0.037073803,-589490824,99.1658,6.76
20151109,736277,7788.25,7937.75,7771.7,7915.2,218422388,-26.35,-185.09,182.6,8135.18,8072.757336,7985.17,8055.83,-150.6,-336.5,-4.077947574,-0.038589076,-596688162.3,99.0496,6.88
20151110,736278,7877.6,7885.1,7772.85,7783.35,170267413,-45.65,-187.57,142.35,8117.17,8045.194733,7929.7,8010.875,-267.45,-512.1,-6.173263657,-0.047465489,-679613698.3,99.1696,7.18
20151111,736279,7838.8,7847.95,7819.1,7825,22380435,-56.93,-147.53,64.6,8101.83,8024.223806,7886.66,7976.255,-235.7,-435.55,-5.272651337,-0.035349955,-801698148.6,98.9696,6.874
20151113,736281,7762.45,7775.1,7730.9,7762.25,165876819,-70.12,-156.63,94.1,8084.55,7999.27392,7848.02,7941.305,-277.95,-470.65,-5.71669764,-0.037634209,-671185181.9,99.1003,6.89
20151116,736284,7732.95,7838.85,7714.15,7806.6,154134885,-76.12,-123.64,124.7,8065.9,7980.924022,7818.48,7915.385,-148.85,-364.6,-4.462012923,-0.030332389,-587601837.2,99.3841,6.95
20151117,736285,7848.75,7860.45,7793,7837.55,149451211,-77.49,-92.58,67.45,8045.87,7967.269354,7802.95,7894.06,-116.75,-274.2,-3.38028169,-0.0276837,-457284819.3,99.6525,7.04
20151118,736286,7823.15,7843.4,7725.05,7731.8,148037721,-86.11,-105.97,118.35,8018.71,7944.843701,7792.64,7861.17,-183.4,-334,-4.140940762,-0.038357255,-595340589.2,99.5715,6.96
20151119,736287,7788.5,7854.9,7765.45,7842.75,136702518,-83.03,-75.32,123.1,7997.77,7935.120491,7796.19,7841.425,59.4,-208.05,-2.584215233,-0.014166389,-530764927.1,98.9779,7.28
20151120,736288,7841.9,7906.95,7817.8,7856.55,156610433,-78.57,-53.2,89.15,7978.01,7927.637587,7815.05,7831.535,31.55,-204.15,-2.532658454,-0.012288951,-633180746.8,99.6025,7.28
20151123,736291,7869.5,7877.5,7825.2,7849.25,130871603,-74.77,-51.69,52.3,7955.7,7920.172103,7823.58,7821.03,87,-190.95,-2.374940922,-0.00833207,-756473927.7,99.7298,6.94
20151124,736292,7837,7870.35,7812.65,7831.6,134562905,-72.34,-51.57,57.7,7934.25,7911.736664,7822.39,7812.67,25,-123.85,-1.556794399,0.006160938,-805640941.1,99.6308,7.07
20151126,736294,7837.15,7897.1,7832,7883.8,226632193,-65.45,-28.47,65.5,7916.79,7909.07603,7852.79,7822.715,46.25,-70.5,-0.886313063,0.007458332,-597239756.9,99.8394,6.99
20151127,736295,7910.6,7959.3,7879.45,7942.7,154863047,-54.61,13.58,79.85,7905.37,7912.278313,7872.78,7834.485,210.9,27.5,0.347432788,0.022718975,-522134446.2,100.0768,6.81
20151130,736298,7936.25,7966,7922.8,7935.25,223041699,-46.09,33.41,43.2,7896.54,7914.466092,7888.52,7851.785,92.5,151.9,1.951601817,0.01621247,-484946800.8,100.2351,6.84
20151201,736299,7958.15,7972.15,7934.15,7954.9,142945421,-37.32,52.69,38,7891,7918.316941,7909.65,7866.615,98.35,129.9,1.660063898,0.014751914,-377430428.7,99.7855,6.85
20151202,736300,7976.7,7979.3,7910.8,7931.35,130207404,-31.9,49.09,68.5,7885.03,7919.558184,7929.6,7875.995,82.1,169.1,2.178492061,0.025159651,-480171922.7,99.9883,6.89
20151203,736301,7902.3,7912.3,7853.3,7864.15,129628400,-32.65,-0.38,78.05,7875.2,7914.281215,7925.67,7889.23,32.55,57.55,0.737196731,0.00272121,-519406961.2,97.8693,6.76
20151204,736302,7817.6,7821.4,7775.7,7781.9,157231681,-39.43,-85.28,88.45,7862.28,7901.67348,7893.51,7883.145,-101.9,-55.65,-0.710043317,-0.009501626,-467187940.8,98.3092,6.76
20151207,736305,7816.55,7825.4,7746.05,7765.4,141893279,-45.61,-95.02,79.35,7852.78,7888.695053,7859.54,7874.03,-177.3,33.6,0.434568923,-0.010682549,-441868801.9,98.7079,6.79
20151208,736306,7738.5,7771.25,7685.45,7701.7,139318392,-55.01,-155.84,85.8,7840.15,7870.886,7808.9,7859.275,-233.55,-141.05,-1.7984763,-0.016586649,-493539898.6,98.4238,6.75
20151209,736307,7695.5,7702.85,7606.9,7612.5,144315690,-68.87,-212.85,95.95,7825.02,7846.27781,7745.13,7837.365,-342.4,-244.05,-3.106325295,-0.034412339,-567292712.2,97.343,6.77
20151210,736308,7643.3,7691.95,7610,7683.3,145249292,-73.29,-158.31,81.95,7820.01,7830.756114,7708.96,7817.315,-248.05,-165.95,-2.114214734,-0.03265892,-404638858.2,97.9263,6.8
20151211,736309,7699.6,7703.05,7575.3,7610.45,172996480,-81.73,-156.7,127.75,7809.29,7809.774579,7674.67,7784.09,-253.7,-221.15,-2.823816334,-0.040931288,-408220887.4,97.5761,6.76
20151214,736312,7558.2,7663.95,7551.05,7650.05,153492615,-84.25,-144.02,112.9,7803.68,7794.562714,7651.6,7755.57,-131.85,-233.75,-2.964940765,-0.038322292,-276689944.5,97.6446,6.89
20151215,736313,7659.15,7705,7625.1,7700.9,138479057,-81.21,-90.01,79.9,7798.39,7785.642456,7651.44,7730.17,-64.5,-241.8,-3.044304833,-0.029055583,-371320934.3,98.1777,6.99
20151216,736314,7725.25,7776.6,7715.75,7750.9,159149338,-73.92,-34.79,75.7,7794.06,7782.333651,7679.12,7712.125,49.2,-184.35,-2.323178224,-0.014400793,-161271024.1,98.3706,6.85
20151217,736315,7783.05,7852.9,7737.55,7844.35,181256780,-59.9,9.85,115.35,7799.69,7788.23997,7711.33,7710.145,231.85,-110.55,-1.389709487,0.007961144,-54241068.69,99.0758,7.1
20151218,736316,7828.9,7836.15,7753.35,7761.95,197319843,-54.82,-9.12,91,7795.65,7785.736163,7741.63,7708.15,78.65,-169.4,-2.135828075,-0.000444278,-213038363.1,98.7112,6.918
20151221,736319,7745.65,7840.75,7733.45,7834.45,130174102,-44.42,7.21,107.3,7794.54,7790.375576,7778.51,7715.055,224,-29.7,-0.377663193,0.016944393,-196342829.4,98.4536,6.93
20151222,736320,7829.4,7846.3,7776.85,7786.1,129633328,-39.63,9.4,69.45,7791.39,7789.968378,7795.55,7723.495,136.05,4.2,0.053971395,0.022296143,-252349123.3,98.1859,7.06
20151223,736321,7830.45,7871.45,7826.1,7865.95,121480721,-29.05,48.29,85.35,7793.1,7797.204723,7818.56,7748.84,165.05,100.55,1.29484637,0.023220336,-42989104.48,98.3578,7.05
20151224,736322,7888.75,7888.75,7835.5,7861.05,96374245,-20.82,54.51,53.25,7791.97,7803.285226,7821.9,7766.615,110.15,159.35,2.069023722,0.031878693,-176029709.7,97.939,7.05
20151228,736326,7863.2,7937.2,7863,7925.15,126737811,-9.03,92.26,76.15,7791.09,7814.891395,7854.54,7798.085,80.8,312.65,4.107060755,0.034712277,-95951352.14,97.9719,7.13
20151229,736327,7929.2,7942.15,7902.75,7928.95,116535971,0.62,106.49,39.4,7790.77,7825.754119,7873.44,7825.975,167,245.65,3.197193914,0.02876169,-46018710.2,98.2621,7
20151230,736328,7938.6,7944.75,7889.85,7896.25,110145855,5.56,99.2,54.9,7787.84,7832.468012,7895.47,7845.51,61.8,285.8,3.755362692,0.018407472,-118392094.8,98.2344,7
20151231,736329,7897.8,7955.55,7891.15,7946.35,155645098,13.37,116.92,64.4,7788.59,7843.313916,7911.55,7865.055,160.25,296.3,3.873177299,0.012836082,-163456390.9,98.7044,7.03
