'Ntime', 'Time', 'Open_Price', 'Closing_Price', 'High_price', 'Low_Price', 'Volume', 'MACD', 'CCI', 'ATR', 'BOLL_MID', 'EMA20', 'MA5', 'MA10', 'MTM6', 'MTM12', 'ROC', 'SMI', 'WVAD', 'US_dollar_Index', 'Interbank_Offered_Rate' 
20140926.0000,735868.0000,16214.9325,16270.5225,16293.5175,16187.1125,1293361888.0000,209.6961,102.2226,179.6625,15776.1514,15913.8114,16218.6750,16074.7353,223.2875,491.5700,3.1171 ,0.0259 ,13066209.8523,85.3825,0.1109 
20140929.0000,735871.0000,16214.9325,16270.5225,16293.5175,16187.1125,1293361888.0000,209.6961,102.2226,179.6625,15776.1514,15913.8114,16218.6750,16074.7353,223.2875,491.5700,3.1171 ,0.0259 ,13066209.8523,85.3825,0.1109 
20140930.0000,735872.0000,15984.4475,15906.6025,16027.4600,15836.3000,1511514240.0000,158.2973,-63.6702,245.5750,15866.9555,15972.9788,16141.0665,16157.5420,-299.2975,-41.6875,-0.2614,-0.0086,10566169.1500,86.0175,0.1109 
20141001.0000,735873.0000,15984.4475,15906.6025,16027.4600,15836.3000,1511514240.0000,158.2973,-63.6702,245.5750,15866.9555,15972.9788,16141.0665,16157.5420,-299.2975,-41.6875,-0.2614,-0.0086,10566169.1500,86.0175,0.1109 
20141002.0000,735874.0000,15984.4475,15906.6025,16027.4600,15836.3000,1511514240.0000,158.2973,-63.6702,245.5750,15866.9555,15972.9788,16141.0665,16157.5420,-299.2975,-41.6875,-0.2614,-0.0086,10566169.1500,86.0175,0.1109 
20141003.0000,735875.0000,15984.4475,15906.6025,16027.4600,15836.3000,1511514240.0000,158.2973,-63.6702,245.5750,15866.9555,15972.9788,16141.0665,16157.5420,-299.2975,-41.6875,-0.2614,-0.0086,10566169.1500,86.0175,0.1109 
20141006.0000,735878.0000,15744.8950,15687.4225,15815.0300,15636.4225,1383949664.0000,44.5497,-103.5940,238.5500,15904.8821,15899.9626,15787.2385,15997.9260,-508.8650,-251.6775,-1.5797,-0.0342,3667610.0014,85.5350,0.1109 
20141007.0000,735879.0000,15744.8950,15687.4225,15815.0300,15636.4225,1383949664.0000,44.5497,-103.5940,238.5500,15904.8821,15899.9626,15787.2385,15997.9260,-508.8650,-251.6775,-1.5797,-0.0342,3667610.0014,85.5350,0.1109 
20141008.0000,735880.0000,15744.8950,15687.4225,15815.0300,15636.4225,1383949664.0000,44.5497,-103.5940,238.5500,15904.8821,15899.9626,15787.2385,15997.9260,-508.8650,-251.6775,-1.5797,-0.0342,3667610.0014,85.5350,0.1109 
20141009.0000,735881.0000,15744.8950,15687.4225,15815.0300,15636.4225,1383949664.0000,44.5497,-103.5940,238.5500,15904.8821,15899.9626,15787.2385,15997.9260,-508.8650,-251.6775,-1.5797,-0.0342,3667610.0014,85.5350,0.1109 
20141010.0000,735882.0000,15036.1650,15012.2400,15081.8425,14932.6850,1809488352.0000,-122.7018,-155.6063,301.7175,15853.8283,15684.8828,15352.9710,15607.0725,-1101.3300,-1143.1700,-7.0571,-0.0650,4685164.5855,85.3725,0.1102 
20141014.0000,735886.0000,15036.1650,15012.2400,15081.8425,14932.6850,1809488352.0000,-122.7018,-155.6063,301.7175,15853.8283,15684.8828,15352.9710,15607.0725,-1101.3300,-1143.1700,-7.0571,-0.0650,4685164.5855,85.3725,0.1102 
20141015.0000,735887.0000,15036.1650,15012.2400,15081.8425,14932.6850,1809488352.0000,-122.7018,-155.6063,301.7175,15853.8283,15684.8828,15352.9710,15607.0725,-1101.3300,-1143.1700,-7.0571,-0.0650,4685164.5855,85.3725,0.1102 
20141016.0000,735888.0000,15036.1650,15012.2400,15081.8425,14932.6850,1809488352.0000,-122.7018,-155.6063,301.7175,15853.8283,15684.8828,15352.9710,15607.0725,-1101.3300,-1143.1700,-7.0571,-0.0650,4685164.5855,85.3725,0.1102 
20141017.0000,735889.0000,14943.1600,14910.9475,15063.2425,14777.9975,1552401120.0000,-251.4919,-77.2416,406.3275,15718.4951,15409.6396,14880.7855,15190.1395,-343.1875,-1359.5750,-8.3611,-0.0529,-19160826.2228,85.3500,0.1100 
20141020.0000,735892.0000,14943.1600,14910.9475,15063.2425,14777.9975,1552401120.0000,-251.4919,-77.2416,406.3275,15718.4951,15409.6396,14880.7855,15190.1395,-343.1875,-1359.5750,-8.3611,-0.0529,-19160826.2228,85.3500,0.1100 
20141021.0000,735893.0000,14943.1600,14910.9475,15063.2425,14777.9975,1552401120.0000,-251.4919,-77.2416,406.3275,15718.4951,15409.6396,14880.7855,15190.1395,-343.1875,-1359.5750,-8.3611,-0.0529,-19160826.2228,85.3500,0.1100 
20141022.0000,735894.0000,14943.1600,14910.9475,15063.2425,14777.9975,1552401120.0000,-251.4919,-77.2416,406.3275,15718.4951,15409.6396,14880.7855,15190.1395,-343.1875,-1359.5750,-8.3611,-0.0529,-19160826.2228,85.3500,0.1100 
20141023.0000,735895.0000,15303.9225,15287.3075,15352.0175,15222.1775,1211535936.0000,-189.3340,25.9074,167.1825,15607.1320,15336.5339,15124.4500,15031.2608,423.3975,-349.9375,-2.1847,0.0059 ,-24327952.5875,85.6500,0.1100 
20141024.0000,735896.0000,15303.9225,15287.3075,15352.0175,15222.1775,1211535936.0000,-189.3340,25.9074,167.1825,15607.1320,15336.5339,15124.4500,15031.2608,423.3975,-349.9375,-2.1847,0.0059 ,-24327952.5875,85.6500,0.1100 
20141027.0000,735899.0000,15303.9225,15287.3075,15352.0175,15222.1775,1211535936.0000,-189.3340,25.9074,167.1825,15607.1320,15336.5339,15124.4500,15031.2608,423.3975,-349.9375,-2.1847,0.0059 ,-24327952.5875,85.6500,0.1100 
20141028.0000,735900.0000,15303.9225,15287.3075,15352.0175,15222.1775,1211535936.0000,-189.3340,25.9074,167.1825,15607.1320,15336.5339,15124.4500,15031.2608,423.3975,-349.9375,-2.1847,0.0059 ,-24327952.5875,85.6500,0.1100 
20141029.0000,735901.0000,15897.2200,16122.0850,16239.4750,15879.4375,2342483648.0000,-15.0240,183.4250,500.5300,15534.4016,15461.2623,15604.4135,15315.3610,990.1525,1161.3125,7.8529 ,0.0814 ,-21345402.6735,86.5200,0.1100 
20141030.0000,735902.0000,15897.2200,16122.0850,16239.4750,15879.4375,2342483648.0000,-15.0240,183.4250,500.5300,15534.4016,15461.2623,15604.4135,15315.3610,990.1525,1161.3125,7.8529 ,0.0814 ,-21345402.6735,86.5200,0.1100 
20141031.0000,735903.0000,15897.2200,16122.0850,16239.4750,15879.4375,2342483648.0000,-15.0240,183.4250,500.5300,15534.4016,15461.2623,15604.4135,15315.3610,990.1525,1161.3125,7.8529 ,0.0814 ,-21345402.6735,86.5200,0.1100 
20141104.0000,735907.0000,15897.2200,16122.0850,16239.4750,15879.4375,2342483648.0000,-15.0240,183.4250,500.5300,15534.4016,15461.2623,15604.4135,15315.3610,990.1525,1161.3125,7.8529 ,0.0814 ,-21345402.6735,86.5200,0.1100 
20141105.0000,735908.0000,16867.8025,16847.6775,16949.3025,16760.2950,1775287200.0000,279.8727,121.8896,212.4900,15609.3754,15886.1279,16611.4740,16021.1125,1108.7325,1785.1175,11.8609,0.0946 ,17000554.8775,87.7250,0.1100 
20141106.0000,735909.0000,16867.8025,16847.6775,16949.3025,16760.2950,1775287200.0000,279.8727,121.8896,212.4900,15609.3754,15886.1279,16611.4740,16021.1125,1108.7325,1785.1175,11.8609,0.0946 ,17000554.8775,87.7250,0.1100 
20141107.0000,735910.0000,16867.8025,16847.6775,16949.3025,16760.2950,1775287200.0000,279.8727,121.8896,212.4900,15609.3754,15886.1279,16611.4740,16021.1125,1108.7325,1785.1175,11.8609,0.0946 ,17000554.8775,87.7250,0.1100 
20141110.0000,735913.0000,16867.8025,16847.6775,16949.3025,16760.2950,1775287200.0000,279.8727,121.8896,212.4900,15609.3754,15886.1279,16611.4740,16021.1125,1108.7325,1785.1175,11.8609,0.0946 ,17000554.8775,87.7250,0.1100 
20141111.0000,735914.0000,17208.7875,17301.1950,17381.2925,17106.3600,1757788864.0000,434.5044,91.3645,305.0975,15792.2096,16285.1358,17032.4770,16711.1023,549.6875,1910.1500,12.4110,0.0904 ,34263980.5100,87.6725,0.1100 
20141112.0000,735915.0000,17208.7875,17301.1950,17381.2925,17106.3600,1757788864.0000,434.5044,91.3645,305.0975,15792.2096,16285.1358,17032.4770,16711.1023,549.6875,1910.1500,12.4110,0.0904 ,34263980.5100,87.6725,0.1100 
20141113.0000,735916.0000,17208.7875,17301.1950,17381.2925,17106.3600,1757788864.0000,434.5044,91.3645,305.0975,15792.2096,16285.1358,17032.4770,16711.1023,549.6875,1910.1500,12.4110,0.0904 ,34263980.5100,87.6725,0.1100 
20141114.0000,735917.0000,17208.7875,17301.1950,17381.2925,17106.3600,1757788864.0000,434.5044,91.3645,305.0975,15792.2096,16285.1358,17032.4770,16711.1023,549.6875,1910.1500,12.4110,0.0904 ,34263980.5100,87.6725,0.1100 
20141117.0000,735920.0000,17340.5550,17226.8675,17411.5850,17161.3475,1662351104.0000,468.8957,72.5540,323.7900,16052.4067,16608.2315,17273.2820,17109.5763,231.3500,889.8200,5.5001 ,0.0208 ,39203398.4100,87.7075,0.1100 
20141118.0000,735921.0000,17340.5550,17226.8675,17411.5850,17161.3475,1662351104.0000,468.8957,72.5540,323.7900,16052.4067,16608.2315,17273.2820,17109.5763,231.3500,889.8200,5.5001 ,0.0208 ,39203398.4100,87.7075,0.1100 
20141119.0000,735922.0000,17340.5550,17226.8675,17411.5850,17161.3475,1662351104.0000,468.8957,72.5540,323.7900,16052.4067,16608.2315,17273.2820,17109.5763,231.3500,889.8200,5.5001 ,0.0208 ,39203398.4100,87.7075,0.1100 
20141120.0000,735923.0000,17340.5550,17226.8675,17411.5850,17161.3475,1662351104.0000,468.8957,72.5540,323.7900,16052.4067,16608.2315,17273.2820,17109.5763,231.3500,889.8200,5.5001 ,0.0208 ,39203398.4100,87.7075,0.1100 
20141121.0000,735924.0000,17358.6425,17349.3025,17412.8500,17257.3450,1481215840.0000,440.0876,56.9308,168.4875,16416.9997,16851.1440,17320.0085,17286.3205,99.4525,418.7175,2.4811 ,0.0130 ,40638287.9450,87.9550,0.1100 
20141125.0000,735928.0000,17358.6425,17349.3025,17412.8500,17257.3450,1481215840.0000,440.0876,56.9308,168.4875,16416.9997,16851.1440,17320.0085,17286.3205,99.4525,418.7175,2.4811 ,0.0130 ,40638287.9450,87.9550,0.1100 
20141126.0000,735929.0000,17358.6425,17349.3025,17412.8500,17257.3450,1481215840.0000,440.0876,56.9308,168.4875,16416.9997,16851.1440,17320.0085,17286.3205,99.4525,418.7175,2.4811 ,0.0130 ,40638287.9450,87.9550,0.1100 
20141127.0000,735930.0000,17358.6425,17349.3025,17412.8500,17257.3450,1481215840.0000,440.0876,56.9308,168.4875,16416.9997,16851.1440,17320.0085,17286.3205,99.4525,418.7175,2.4811 ,0.0130 ,40638287.9450,87.9550,0.1100 
20141128.0000,735931.0000,17517.1175,17608.4000,17672.5950,17494.4725,1397470656.0000,406.7000,157.4192,210.5975,16802.2475,17059.6798,17448.7030,17376.8615,252.5250,344.7825,2.0117 ,0.0189 ,55558972.3525,88.4600,0.1100 
20141201.0000,735934.0000,17517.1175,17608.4000,17672.5950,17494.4725,1397470656.0000,406.7000,157.4192,210.5975,16802.2475,17059.6798,17448.7030,17376.8615,252.5250,344.7825,2.0117 ,0.0189 ,55558972.3525,88.4600,0.1100 
20141202.0000,735935.0000,17517.1175,17608.4000,17672.5950,17494.4725,1397470656.0000,406.7000,157.4192,210.5975,16802.2475,17059.6798,17448.7030,17376.8615,252.5250,344.7825,2.0117 ,0.0189 ,55558972.3525,88.4600,0.1100 
20141203.0000,735936.0000,17517.1175,17608.4000,17672.5950,17494.4725,1397470656.0000,406.7000,157.4192,210.5975,16802.2475,17059.6798,17448.7030,17376.8615,252.5250,344.7825,2.0117 ,0.0189 ,55558972.3525,88.4600,0.1100 
20141204.0000,735937.0000,17882.1650,17889.1700,17939.4675,17803.8525,1365370528.0000,417.5635,135.3457,169.6300,17181.2229,17311.9397,17775.3140,17587.4078,468.6625,566.3750,3.2702 ,0.0294 ,38884863.7000,88.9600,0.1100 
20141205.0000,735938.0000,17882.1650,17889.1700,17939.4675,17803.8525,1365370528.0000,417.5635,135.3457,169.6300,17181.2229,17311.9397,17775.3140,17587.4078,468.6625,566.3750,3.2702 ,0.0294 ,38884863.7000,88.9600,0.1100 
20141208.0000,735941.0000,17882.1650,17889.1700,17939.4675,17803.8525,1365370528.0000,417.5635,135.3457,169.6300,17181.2229,17311.9397,17775.3140,17587.4078,468.6625,566.3750,3.2702 ,0.0294 ,38884863.7000,88.9600,0.1100 
20141209.0000,735942.0000,17882.1650,17889.1700,17939.4675,17803.8525,1365370528.0000,417.5635,135.3457,169.6300,17181.2229,17311.9397,17775.3140,17587.4078,468.6625,566.3750,3.2702 ,0.0294 ,38884863.7000,88.9600,0.1100 
20141210.0000,735943.0000,17308.2550,17285.2400,17433.0950,17171.9625,1704922464.0000,288.5055,-82.0561,369.1675,17375.2138,17377.6507,17602.6815,17649.1225,-512.5875,-64.0625,-0.3698,-0.0116,7375762.4173,88.3700,0.1100 
20141211.0000,735944.0000,17308.2550,17285.2400,17433.0950,17171.9625,1704922464.0000,288.5055,-82.0561,369.1675,17375.2138,17377.6507,17602.6815,17649.1225,-512.5875,-64.0625,-0.3698,-0.0116,7375762.4173,88.3700,0.1100 
20141212.0000,735945.0000,17308.2550,17285.2400,17433.0950,17171.9625,1704922464.0000,288.5055,-82.0561,369.1675,17375.2138,17377.6507,17602.6815,17649.1225,-512.5875,-64.0625,-0.3698,-0.0116,7375762.4173,88.3700,0.1100 
20141215.0000,735948.0000,17308.2550,17285.2400,17433.0950,17171.9625,1704922464.0000,288.5055,-82.0561,369.1675,17375.2138,17377.6507,17602.6815,17649.1225,-512.5875,-64.0625,-0.3698,-0.0116,7375762.4173,88.3700,0.1100 
20141216.0000,735949.0000,17051.4300,17101.6250,17170.5100,16998.9450,1709095008.0000,105.3176,-88.8740,367.1250,17398.2695,17269.6796,17098.0845,17408.4523,-503.1250,-506.7750,-2.8848,-0.0428,6143655.7598,88.7325,0.1100 
20141217.0000,735950.0000,17051.4300,17101.6250,17170.5100,16998.9450,1709095008.0000,105.3176,-88.8740,367.1250,17398.2695,17269.6796,17098.0845,17408.4523,-503.1250,-506.7750,-2.8848,-0.0428,6143655.7598,88.7325,0.1100 
20141218.0000,735951.0000,17051.4300,17101.6250,17170.5100,16998.9450,1709095008.0000,105.3176,-88.8740,367.1250,17398.2695,17269.6796,17098.0845,17408.4523,-503.1250,-506.7750,-2.8848,-0.0428,6143655.7598,88.7325,0.1100 
20141219.0000,735952.0000,17051.4300,17101.6250,17170.5100,16998.9450,1709095008.0000,105.3176,-88.8740,367.1250,17398.2695,17269.6796,17098.0845,17408.4523,-503.1250,-506.7750,-2.8848,-0.0428,6143655.7598,88.7325,0.1100 
20141222.0000,735955.0000,17777.8300,17779.2700,17811.0475,17728.9100,1069462000.0000,156.8547,64.2491,128.8975,17452.9669,17385.7363,17502.5120,17336.5093,740.1000,17.0675,0.1112 ,0.0177 ,29924400.5625,89.8675,0.1100 
20141224.0000,735957.0000,17777.8300,17779.2700,17811.0475,17728.9100,1069462000.0000,156.8547,64.2491,128.8975,17452.9669,17385.7363,17502.5120,17336.5093,740.1000,17.0675,0.1112 ,0.0177 ,29924400.5625,89.8675,0.1100 
20141225.0000,735958.0000,17777.8300,17779.2700,17811.0475,17728.9100,1069462000.0000,156.8547,64.2491,128.8975,17452.9669,17385.7363,17502.5120,17336.5093,740.1000,17.0675,0.1112 ,0.0177 ,29924400.5625,89.8675,0.1100 
20141226.0000,735959.0000,17777.8300,17779.2700,17811.0475,17728.9100,1069462000.0000,156.8547,64.2491,128.8975,17452.9669,17385.7363,17502.5120,17336.5093,740.1000,17.0675,0.1112 ,0.0177 ,29924400.5625,89.8675,0.1100 
20141229.0000,735962.0000,17510.9825,17368.1275,17570.1475,17269.3450,1239890000.0000,139.7045,-3.5986,379.1600,17503.4483,17456.7913,17650.8985,17495.8908,-361.7525,317.1200,1.8676 ,0.0226 ,32163645.2650,90.7975,0.1100 
20141230.0000,735963.0000,17510.9825,17368.1275,17570.1475,17269.3450,1239890000.0000,139.7045,-3.5986,379.1600,17503.4483,17456.7913,17650.8985,17495.8908,-361.7525,317.1200,1.8676 ,0.0226 ,32163645.2650,90.7975,0.1100 
20150105.0000,735969.0000,17510.9825,17368.1275,17570.1475,17269.3450,1239890000.0000,139.7045,-3.5986,379.1600,17503.4483,17456.7913,17650.8985,17495.8908,-361.7525,317.1200,1.8676 ,0.0226 ,32163645.2650,90.7975,0.1100 
20150106.0000,735970.0000,17510.9825,17368.1275,17570.1475,17269.3450,1239890000.0000,139.7045,-3.5986,379.1600,17503.4483,17456.7913,17650.8985,17495.8908,-361.7525,317.1200,1.8676 ,0.0226 ,32163645.2650,90.7975,0.1100 
20150107.0000,735971.0000,17041.3200,17084.4675,17162.1700,16945.5375,1458954304.0000,4.5271 ,-66.1480,276.8275,17459.3636,17334.7966,17145.8030,17434.5260,-517.6025,-495.7375,-2.8096,-0.0364,9579418.1678,92.1263,0.1100 
20150108.0000,735972.0000,17041.3200,17084.4675,17162.1700,16945.5375,1458954304.0000,4.5271 ,-66.1480,276.8275,17459.3636,17334.7966,17145.8030,17434.5260,-517.6025,-495.7375,-2.8096,-0.0364,9579418.1678,92.1263,0.1100 
20150109.0000,735973.0000,17041.3200,17084.4675,17162.1700,16945.5375,1458954304.0000,4.5271 ,-66.1480,276.8275,17459.3636,17334.7966,17145.8030,17434.5260,-517.6025,-495.7375,-2.8096,-0.0364,9579418.1678,92.1263,0.1100 
20150113.0000,735977.0000,17041.3200,17084.4675,17162.1700,16945.5375,1458954304.0000,4.5271 ,-66.1480,276.8275,17459.3636,17334.7966,17145.8030,17434.5260,-517.6025,-495.7375,-2.8096,-0.0364,9579418.1678,92.1263,0.1100 
20150114.0000,735978.0000,16912.1275,16945.7775,17020.7100,16782.7325,1488235520.0000,-67.7244,-80.6191,338.7350,17359.6588,17224.1785,17020.8055,17135.0645,-87.5600,-756.3025,-4.2642,-0.0372,5915562.3088,92.3574,0.1100 
20150115.0000,735979.0000,16912.1275,16945.7775,17020.7100,16782.7325,1488235520.0000,-67.7244,-80.6191,338.7350,17359.6588,17224.1785,17020.8055,17135.0645,-87.5600,-756.3025,-4.2642,-0.0372,5915562.3088,92.3574,0.1100 
20150116.0000,735980.0000,16912.1275,16945.7775,17020.7100,16782.7325,1488235520.0000,-67.7244,-80.6191,338.7350,17359.6588,17224.1785,17020.8055,17135.0645,-87.5600,-756.3025,-4.2642,-0.0372,5915562.3088,92.3574,0.1100 
20150119.0000,735983.0000,16912.1275,16945.7775,17020.7100,16782.7325,1488235520.0000,-67.7244,-80.6191,338.7350,17359.6588,17224.1785,17020.8055,17135.0645,-87.5600,-756.3025,-4.2642,-0.0372,5915562.3088,92.3574,0.1100 
20150120.0000,735984.0000,17301.9100,17371.8875,17395.7825,17234.5725,1308617792.0000,-30.5671,65.7693,216.5825,17271.5324,17223.4372,17156.9715,17097.6445,324.3625,214.8875,1.2825 ,0.0195 ,29276241.5650,93.7481,0.1089 
20150121.0000,735985.0000,17301.9100,17371.8875,17395.7825,17234.5725,1308617792.0000,-30.5671,65.7693,216.5825,17271.5324,17223.4372,17156.9715,17097.6445,324.3625,214.8875,1.2825 ,0.0195 ,29276241.5650,93.7481,0.1089 
20150122.0000,735986.0000,17301.9100,17371.8875,17395.7825,17234.5725,1308617792.0000,-30.5671,65.7693,216.5825,17271.5324,17223.4372,17156.9715,17097.6445,324.3625,214.8875,1.2825 ,0.0195 ,29276241.5650,93.7481,0.1089 
20150123.0000,735987.0000,17301.9100,17371.8875,17395.7825,17234.5725,1308617792.0000,-30.5671,65.7693,216.5825,17271.5324,17223.4372,17156.9715,17097.6445,324.3625,214.8875,1.2825 ,0.0195 ,29276241.5650,93.7481,0.1089 
20150126.0000,735990.0000,17554.4875,17659.6925,17717.4425,17527.5525,1333197856.0000,64.4214,133.4320,245.3050,17322.7324,17335.8886,17516.8990,17296.1597,528.3850,497.1250,2.8963 ,0.0393 ,44435206.1950,94.5800,0.1082 
20150127.0000,735991.0000,17554.4875,17659.6925,17717.4425,17527.5525,1333197856.0000,64.4214,133.4320,245.3050,17322.7324,17335.8886,17516.8990,17296.1597,528.3850,497.1250,2.8963 ,0.0393 ,44435206.1950,94.5800,0.1082 
20150128.0000,735992.0000,17554.4875,17659.6925,17717.4425,17527.5525,1333197856.0000,64.4214,133.4320,245.3050,17322.7324,17335.8886,17516.8990,17296.1597,528.3850,497.1250,2.8963 ,0.0393 ,44435206.1950,94.5800,0.1082 
20150129.0000,735993.0000,17554.4875,17659.6925,17717.4425,17527.5525,1333197856.0000,64.4214,133.4320,245.3050,17322.7324,17335.8886,17516.8990,17296.1597,528.3850,497.1250,2.8963 ,0.0393 ,44435206.1950,94.5800,0.1082 
20150130.0000,735994.0000,17632.3125,17561.7550,17708.6450,17481.8650,1665450400.0000,96.9330,56.9265,301.7950,17380.4478,17426.9288,17626.9655,17530.7153,42.3575,615.9775,3.6397 ,0.0178 ,19250801.7675,94.3784,0.1082 
20150202.0000,735997.0000,17632.3125,17561.7550,17708.6450,17481.8650,1665450400.0000,96.9330,56.9265,301.7950,17380.4478,17426.9288,17626.9655,17530.7153,42.3575,615.9775,3.6397 ,0.0178 ,19250801.7675,94.3784,0.1082 
20150203.0000,735998.0000,17632.3125,17561.7550,17708.6450,17481.8650,1665450400.0000,96.9330,56.9265,301.7950,17380.4478,17426.9288,17626.9655,17530.7153,42.3575,615.9775,3.6397 ,0.0178 ,19250801.7675,94.3784,0.1082 
20150204.0000,735999.0000,17632.3125,17561.7550,17708.6450,17481.8650,1665450400.0000,96.9330,56.9265,301.7950,17380.4478,17426.9288,17626.9655,17530.7153,42.3575,615.9775,3.6397 ,0.0178 ,19250801.7675,94.3784,0.1082 
20150205.0000,736000.0000,17684.5925,17629.4325,17698.1925,17572.8450,1452285088.0000,94.9261,44.8622,175.7525,17354.0034,17479.7074,17577.6750,17609.7523,-29.1625,257.5450,1.4851 ,-0.0004,11459254.4465,94.3830,0.1082 
20150206.0000,736001.0000,17684.5925,17629.4325,17698.1925,17572.8450,1452285088.0000,94.9261,44.8622,175.7525,17354.0034,17479.7074,17577.6750,17609.7523,-29.1625,257.5450,1.4851 ,-0.0004,11459254.4465,94.3830,0.1082 
20150209.0000,736004.0000,17684.5925,17629.4325,17698.1925,17572.8450,1452285088.0000,94.9261,44.8622,175.7525,17354.0034,17479.7074,17577.6750,17609.7523,-29.1625,257.5450,1.4851 ,-0.0004,11459254.4465,94.3830,0.1082 
20150210.0000,736005.0000,17684.5925,17629.4325,17698.1925,17572.8450,1452285088.0000,94.9261,44.8622,175.7525,17354.0034,17479.7074,17577.6750,17609.7523,-29.1625,257.5450,1.4851 ,-0.0004,11459254.4465,94.3830,0.1082 
20150212.0000,736007.0000,17941.3025,17971.2350,18012.8175,17907.2625,1594495872.0000,145.8611,156.9494,184.2575,17438.9348,17606.7035,17810.1860,17685.3498,335.2875,260.0750,1.4709 ,0.0238 ,24213530.7550,94.2041,0.1082 
20150213.0000,736008.0000,17941.3025,17971.2350,18012.8175,17907.2625,1594495872.0000,145.8611,156.9494,184.2575,17438.9348,17606.7035,17810.1860,17685.3498,335.2875,260.0750,1.4709 ,0.0238 ,24213530.7550,94.2041,0.1082 
20150216.0000,736011.0000,17941.3025,17971.2350,18012.8175,17907.2625,1594495872.0000,145.8611,156.9494,184.2575,17438.9348,17606.7035,17810.1860,17685.3498,335.2875,260.0750,1.4709 ,0.0238 ,24213530.7550,94.2041,0.1082 
20150217.0000,736012.0000,17941.3025,17971.2350,18012.8175,17907.2625,1594495872.0000,145.8611,156.9494,184.2575,17438.9348,17606.7035,17810.1860,17685.3498,335.2875,260.0750,1.4709 ,0.0238 ,24213530.7550,94.2041,0.1082 
20150218.0000,736013.0000,18294.3525,18315.7950,18348.7775,18257.3400,1623771168.0000,217.2879,143.2560,152.9400,17609.0975,17794.1290,18124.5840,17933.8563,603.8650,641.4050,3.6290 ,0.0371 ,40561653.4425,94.3412,0.1082 
20150219.0000,736014.0000,18294.3525,18315.7950,18348.7775,18257.3400,1623771168.0000,217.2879,143.2560,152.9400,17609.0975,17794.1290,18124.5840,17933.8563,603.8650,641.4050,3.6290 ,0.0371 ,40561653.4425,94.3412,0.1082 
20150220.0000,736015.0000,18294.3525,18315.7950,18348.7775,18257.3400,1623771168.0000,217.2879,143.2560,152.9400,17609.0975,17794.1290,18124.5840,17933.8563,603.8650,641.4050,3.6290 ,0.0371 ,40561653.4425,94.3412,0.1082 
20150223.0000,736018.0000,18294.3525,18315.7950,18348.7775,18257.3400,1623771168.0000,217.2879,143.2560,152.9400,17609.0975,17794.1290,18124.5840,17933.8563,603.8650,641.4050,3.6290 ,0.0371 ,40561653.4425,94.3412,0.1082 
20150224.0000,736019.0000,18634.2200,18693.1025,18727.1175,18570.6400,1536251136.0000,304.4539,128.4110,156.9600,17843.2405,18048.7982,18506.6185,18272.7850,943.8500,1131.3475,6.4503 ,0.0431 ,32233834.9350,94.8549,0.1075 
20150225.0000,736020.0000,18634.2200,18693.1025,18727.1175,18570.6400,1536251136.0000,304.4539,128.4110,156.9600,17843.2405,18048.7982,18506.6185,18272.7850,943.8500,1131.3475,6.4503 ,0.0431 ,32233834.9350,94.8549,0.1075 
20150226.0000,736021.0000,18634.2200,18693.1025,18727.1175,18570.6400,1536251136.0000,304.4539,128.4110,156.9600,17843.2405,18048.7982,18506.6185,18272.7850,943.8500,1131.3475,6.4503 ,0.0431 ,32233834.9350,94.8549,0.1075 
20150227.0000,736022.0000,18634.2200,18693.1025,18727.1175,18570.6400,1536251136.0000,304.4539,128.4110,156.9600,17843.2405,18048.7982,18506.6185,18272.7850,943.8500,1131.3475,6.4503 ,0.0431 ,32233834.9350,94.8549,0.1075 
20150302.0000,736025.0000,18788.7150,18774.3700,18837.4625,18687.0000,1387282304.0000,342.4864,82.8487,171.0875,18057.8332,18289.8676,18761.7525,18584.4590,651.7650,1144.9375,6.4974 ,0.0308 ,2386327.7185,95.7933,0.1073 
20150303.0000,736026.0000,18788.7150,18774.3700,18837.4625,18687.0000,1387282304.0000,342.4864,82.8487,171.0875,18057.8332,18289.8676,18761.7525,18584.4590,651.7650,1144.9375,6.4974 ,0.0308 ,2386327.7185,95.7933,0.1073 
20150304.0000,736027.0000,18788.7150,18774.3700,18837.4625,18687.0000,1387282304.0000,342.4864,82.8487,171.0875,18057.8332,18289.8676,18761.7525,18584.4590,651.7650,1144.9375,6.4974 ,0.0308 ,2386327.7185,95.7933,0.1073 
20150305.0000,736028.0000,18788.7150,18774.3700,18837.4625,18687.0000,1387282304.0000,342.4864,82.8487,171.0875,18057.8332,18289.8676,18761.7525,18584.4590,651.7650,1144.9375,6.4974 ,0.0308 ,2386327.7185,95.7933,0.1073 
20150306.0000,736029.0000,18795.9225,18787.5450,18904.7750,18675.6875,1358655776.0000,316.2445,51.8006,266.4150,18232.1138,18457.5776,18794.2375,18761.5928,-18.8975,899.9125,5.0416 ,0.0094 ,23314378.9925,98.4583,0.1073 
20150309.0000,736032.0000,18795.9225,18787.5450,18904.7750,18675.6875,1358655776.0000,316.2445,51.8006,266.4150,18232.1138,18457.5776,18794.2375,18761.5928,-18.8975,899.9125,5.0416 ,0.0094 ,23314378.9925,98.4583,0.1073 
20150310.0000,736033.0000,18795.9225,18787.5450,18904.7750,18675.6875,1358655776.0000,316.2445,51.8006,266.4150,18232.1138,18457.5776,18794.2375,18761.5928,-18.8975,899.9125,5.0416 ,0.0094 ,23314378.9925,98.4583,0.1073 
