'Ntime', 'time', 'Close_Price', 'Open_Price', 'High_Price', 'Low_Price', 'Volume', 'MACD', 'CCI', 'ATR', 'BOLL', 'EMA20', 'MA10', 'MTM6', 'MA5', 'MTM12', 'ROC', 'SMI', 'WVAD', 'US_Dollar_Index', 'Federal_Fund_Rate' 
20150108.0000,735972.0000,2033.8650,2030.4400,2047.0925,2016.7325,389093.5000,0.5390 ,-67.9038,32.2725,2050.4031,2048.6863,2058.3808,-51.5275,2035.6150,-21.9625,-1.0646,-0.0235,5604557.1685,91.9588,0.1200 
20150109.0000,735973.0000,2033.8650,2030.4400,2047.0925,2016.7325,389093.5000,0.5390 ,-67.9038,32.2725,2050.4031,2048.6863,2058.3808,-51.5275,2035.6150,-21.9625,-1.0646,-0.0235,5604557.1685,91.9588,0.1200 
20150112.0000,735976.0000,2013.8075,2027.4650,2036.4950,2002.6850,405479.0000,-4.2145,-94.4777,34.9675,2044.4774,2042.1777,2037.0568,-13.1900,2030.8705,-72.0400,-3.3521,-0.0281,511803.6698,92.1224,0.1200 
20150113.0000,735977.0000,2013.8075,2027.4650,2036.4950,2002.6850,405479.0000,-4.2145,-94.4777,34.9675,2044.4774,2042.1777,2037.0568,-13.1900,2030.8705,-72.0400,-3.3521,-0.0281,511803.6698,92.1224,0.1200 
20150114.0000,735978.0000,2013.8075,2027.4650,2036.4950,2002.6850,405479.0000,-4.2145,-94.4777,34.9675,2044.4774,2042.1777,2037.0568,-13.1900,2030.8705,-72.0400,-3.3521,-0.0281,511803.6698,92.1224,0.1200 
20150115.0000,735979.0000,2013.8075,2027.4650,2036.4950,2002.6850,405479.0000,-4.2145,-94.4777,34.9675,2044.4774,2042.1777,2037.0568,-13.1900,2030.8705,-72.0400,-3.3521,-0.0281,511803.6698,92.1224,0.1200 
20150116.0000,735980.0000,2034.3100,2016.8750,2038.0775,2007.7575,397671.7500,-6.8840,-9.1766,30.3200,2039.6891,2034.6817,2025.6235,3.1350 ,2017.5765,-20.1975,-0.3937,0.0032 ,15300483.7218,93.1678,0.1225 
20150120.0000,735984.0000,2034.3100,2016.8750,2038.0775,2007.7575,397671.7500,-6.8840,-9.1766,30.3200,2039.6891,2034.6817,2025.6235,3.1350 ,2017.5765,-20.1975,-0.3937,0.0032 ,15300483.7218,93.1678,0.1225 
20150121.0000,735985.0000,2034.3100,2016.8750,2038.0775,2007.7575,397671.7500,-6.8840,-9.1766,30.3200,2039.6891,2034.6817,2025.6235,3.1350 ,2017.5765,-20.1975,-0.3937,0.0032 ,15300483.7218,93.1678,0.1225 
20150122.0000,735986.0000,2034.3100,2016.8750,2038.0775,2007.7575,397671.7500,-6.8840,-9.1766,30.3200,2039.6891,2034.6817,2025.6235,3.1350 ,2017.5765,-20.1975,-0.3937,0.0032 ,15300483.7218,93.1678,0.1225 
20150123.0000,735987.0000,2035.1550,2048.4000,2052.7375,2028.2275,360916.5000,-1.8400,37.0434,26.8600,2045.9248,2037.9022,2029.3738,21.6400,2042.6645,1.2900 ,-0.2496,0.0040 ,1574781.9583,94.6509,0.1175 
20150126.0000,735990.0000,2035.1550,2048.4000,2052.7375,2028.2275,360916.5000,-1.8400,37.0434,26.8600,2045.9248,2037.9022,2029.3738,21.6400,2042.6645,1.2900 ,-0.2496,0.0040 ,1574781.9583,94.6509,0.1175 
20150127.0000,735991.0000,2035.1550,2048.4000,2052.7375,2028.2275,360916.5000,-1.8400,37.0434,26.8600,2045.9248,2037.9022,2029.3738,21.6400,2042.6645,1.2900 ,-0.2496,0.0040 ,1574781.9583,94.6509,0.1175 
20150128.0000,735992.0000,2035.1550,2048.4000,2052.7375,2028.2275,360916.5000,-1.8400,37.0434,26.8600,2045.9248,2037.9022,2029.3738,21.6400,2042.6645,1.2900 ,-0.2496,0.0040 ,1574781.9583,94.6509,0.1175 
20150129.0000,735993.0000,2021.7800,2010.2950,2029.9800,1996.5425,432250.5000,-5.6436,-39.8128,33.9025,2039.5567,2031.1932,2030.1105,-29.2650,2021.2495,7.9725 ,0.5081 ,0.0025 ,-13500178.6900,94.4553,0.1025 
20150130.0000,735994.0000,2021.7800,2010.2950,2029.9800,1996.5425,432250.5000,-5.6436,-39.8128,33.9025,2039.5567,2031.1932,2030.1105,-29.2650,2021.2495,7.9725 ,0.5081 ,0.0025 ,-13500178.6900,94.4553,0.1025 
20150202.0000,735997.0000,2021.7800,2010.2950,2029.9800,1996.5425,432250.5000,-5.6436,-39.8128,33.9025,2039.5567,2031.1932,2030.1105,-29.2650,2021.2495,7.9725 ,0.5081 ,0.0025 ,-13500178.6900,94.4553,0.1025 
20150203.0000,735998.0000,2021.7800,2010.2950,2029.9800,1996.5425,432250.5000,-5.6436,-39.8128,33.9025,2039.5567,2031.1932,2030.1105,-29.2650,2021.2495,7.9725 ,0.5081 ,0.0025 ,-13500178.6900,94.4553,0.1025 
20150204.0000,735999.0000,2051.5600,2052.0150,2061.7125,2043.0050,393660.5000,0.0889 ,79.2706,19.1925,2033.4332,2035.6292,2033.1165,39.5725,2039.2590,17.2500,0.8559 ,0.0006 ,-3532027.8791,94.3054,0.1150 
20150205.0000,736000.0000,2051.5600,2052.0150,2061.7125,2043.0050,393660.5000,0.0889 ,79.2706,19.1925,2033.4332,2035.6292,2033.1165,39.5725,2039.2590,17.2500,0.8559 ,0.0006 ,-3532027.8791,94.3054,0.1150 
20150206.0000,736001.0000,2051.5600,2052.0150,2061.7125,2043.0050,393660.5000,0.0889 ,79.2706,19.1925,2033.4332,2035.6292,2033.1165,39.5725,2039.2590,17.2500,0.8559 ,0.0006 ,-3532027.8791,94.3054,0.1150 
20150209.0000,736004.0000,2051.5600,2052.0150,2061.7125,2043.0050,393660.5000,0.0889 ,79.2706,19.1925,2033.4332,2035.6292,2033.1165,39.5725,2039.2590,17.2500,0.8559 ,0.0006 ,-3532027.8791,94.3054,0.1150 
20150210.0000,736005.0000,2080.6475,2069.1725,2082.4750,2065.8225,364562.7500,7.4719 ,118.2161,17.4850,2036.4519,2046.2014,2047.3003,36.9200,2063.6910,45.4925,2.2534 ,0.0340 ,6511479.4055,94.4831,0.1200 
20150211.0000,736006.0000,2080.6475,2069.1725,2082.4750,2065.8225,364562.7500,7.4719 ,118.2161,17.4850,2036.4519,2046.2014,2047.3003,36.9200,2063.6910,45.4925,2.2534 ,0.0340 ,6511479.4055,94.4831,0.1200 
20150212.0000,736007.0000,2080.6475,2069.1725,2082.4750,2065.8225,364562.7500,7.4719 ,118.2161,17.4850,2036.4519,2046.2014,2047.3003,36.9200,2063.6910,45.4925,2.2534 ,0.0340 ,6511479.4055,94.4831,0.1200 
20150213.0000,736008.0000,2080.6475,2069.1725,2082.4750,2065.8225,364562.7500,7.4719 ,118.2161,17.4850,2036.4519,2046.2014,2047.3003,36.9200,2063.6910,45.4925,2.2534 ,0.0340 ,6511479.4055,94.4831,0.1200 
20150217.0000,736012.0000,2101.9425,2098.1325,2103.5675,2089.5450,331511.7500,15.7249,109.9678,14.0500,2045.8367,2062.9275,2075.6353,55.2025,2093.2325,80.1625,5.3611 ,0.0236 ,19798891.7050,94.2296,0.1200 
20150218.0000,736013.0000,2101.9425,2098.1325,2103.5675,2089.5450,331511.7500,15.7249,109.9678,14.0500,2045.8367,2062.9275,2075.6353,55.2025,2093.2325,80.1625,5.3611 ,0.0236 ,19798891.7050,94.2296,0.1200 
20150219.0000,736014.0000,2101.9425,2098.1325,2103.5675,2089.5450,331511.7500,15.7249,109.9678,14.0500,2045.8367,2062.9275,2075.6353,55.2025,2093.2325,80.1625,5.3611 ,0.0236 ,19798891.7050,94.2296,0.1200 
20150220.0000,736015.0000,2101.9425,2098.1325,2103.5675,2089.5450,331511.7500,15.7249,109.9678,14.0500,2045.8367,2062.9275,2075.6353,55.2025,2093.2325,80.1625,5.3611 ,0.0236 ,19798891.7050,94.2296,0.1200 
20150223.0000,736018.0000,2112.4350,2112.0350,2115.3725,2105.6300,325363.7500,19.6368,94.1686,9.8050 ,2060.2033,2078.3465,2097.1503,54.7850,2107.8395,60.8750,4.8379 ,0.0210 ,18326293.4000,94.6774,0.1100 
20150224.0000,736019.0000,2112.4350,2112.0350,2115.3725,2105.6300,325363.7500,19.6368,94.1686,9.8050 ,2060.2033,2078.3465,2097.1503,54.7850,2107.8395,60.8750,4.8379 ,0.0210 ,18326293.4000,94.6774,0.1100 
20150225.0000,736020.0000,2112.4350,2112.0350,2115.3725,2105.6300,325363.7500,19.6368,94.1686,9.8050 ,2060.2033,2078.3465,2097.1503,54.7850,2107.8395,60.8750,4.8379 ,0.0210 ,18326293.4000,94.6774,0.1100 
20150226.0000,736021.0000,2112.4350,2112.0350,2115.3725,2105.6300,325363.7500,19.6368,94.1686,9.8050 ,2060.2033,2078.3465,2097.1503,54.7850,2107.8395,60.8750,4.8379 ,0.0210 ,18326293.4000,94.6774,0.1100 
20150227.0000,736022.0000,2107.0500,2109.8975,2113.4350,2098.5325,341007.0000,18.4432,36.9861,15.3250,2071.5673,2088.7243,2107.7733,11.3500,2110.4710,26.4025,2.7053 ,0.0040 ,16459137.8625,95.5176,0.1025 
20150302.0000,736025.0000,2107.0500,2109.8975,2113.4350,2098.5325,341007.0000,18.4432,36.9861,15.3250,2071.5673,2088.7243,2107.7733,11.3500,2110.4710,26.4025,2.7053 ,0.0040 ,16459137.8625,95.5176,0.1025 
20150303.0000,736026.0000,2107.0500,2109.8975,2113.4350,2098.5325,341007.0000,18.4432,36.9861,15.3250,2071.5673,2088.7243,2107.7733,11.3500,2110.4710,26.4025,2.7053 ,0.0040 ,16459137.8625,95.5176,0.1025 
20150304.0000,736027.0000,2107.0500,2109.8975,2113.4350,2098.5325,341007.0000,18.4432,36.9861,15.3250,2071.5673,2088.7243,2107.7733,11.3500,2110.4710,26.4025,2.7053 ,0.0040 ,16459137.8625,95.5176,0.1025 
20150305.0000,736028.0000,2073.9725,2086.9600,2091.1975,2069.7150,349364.7500,10.6016,-169.5537,22.5750,2080.6949,2088.9132,2102.7055,-37.6500,2093.8850,-27.9700,-0.3130,-0.0182,15458549.6320,97.6157,0.1175 
20150306.0000,736029.0000,2073.9725,2086.9600,2091.1975,2069.7150,349364.7500,10.6016,-169.5537,22.5750,2080.6949,2088.9132,2102.7055,-37.6500,2093.8850,-27.9700,-0.3130,-0.0182,15458549.6320,97.6157,0.1175 
20150309.0000,736032.0000,2073.9725,2086.9600,2091.1975,2069.7150,349364.7500,10.6016,-169.5537,22.5750,2080.6949,2088.9132,2102.7055,-37.6500,2093.8850,-27.9700,-0.3130,-0.0182,15458549.6320,97.6157,0.1175 
20150310.0000,736033.0000,2073.9725,2086.9600,2091.1975,2069.7150,349364.7500,10.6016,-169.5537,22.5750,2080.6949,2088.9132,2102.7055,-37.6500,2093.8850,-27.9700,-0.3130,-0.0182,15458549.6320,97.6157,0.1175 
20150311.0000,736034.0000,2060.1950,2051.4250,2065.6150,2044.3275,340164.7500,-0.5933,-110.8603,22.3375,2085.5097,2078.3266,2080.6878,-34.4575,2060.2645,-52.2400,-2.1509,-0.0236,7972164.6235,99.6988,0.1125 
20150312.0000,736035.0000,2060.1950,2051.4250,2065.6150,2044.3275,340164.7500,-0.5933,-110.8603,22.3375,2085.5097,2078.3266,2080.6878,-34.4575,2060.2645,-52.2400,-2.1509,-0.0236,7972164.6235,99.6988,0.1125 
20150313.0000,736036.0000,2060.1950,2051.4250,2065.6150,2044.3275,340164.7500,-0.5933,-110.8603,22.3375,2085.5097,2078.3266,2080.6878,-34.4575,2060.2645,-52.2400,-2.1509,-0.0236,7972164.6235,99.6988,0.1125 
20150316.0000,736039.0000,2060.1950,2051.4250,2065.6150,2044.3275,340164.7500,-0.5933,-110.8603,22.3375,2085.5097,2078.3266,2080.6878,-34.4575,2060.2645,-52.2400,-2.1509,-0.0236,7972164.6235,99.6988,0.1125 
20150317.0000,736040.0000,2092.7875,2085.6100,2100.0125,2075.5475,405234.7500,1.2871 ,36.7356,25.0800,2089.4536,2079.5953,2071.3533,35.3425,2076.9680,-14.2625,-0.6758,0.0025 ,6830285.1203,98.5907,0.1175 
20150318.0000,736041.0000,2092.7875,2085.6100,2100.0125,2075.5475,405234.7500,1.2871 ,36.7356,25.0800,2089.4536,2079.5953,2071.3533,35.3425,2076.9680,-14.2625,-0.6758,0.0025 ,6830285.1203,98.5907,0.1175 
20150319.0000,736042.0000,2092.7875,2085.6100,2100.0125,2075.5475,405234.7500,1.2871 ,36.7356,25.0800,2089.4536,2079.5953,2071.3533,35.3425,2076.9680,-14.2625,-0.6758,0.0025 ,6830285.1203,98.5907,0.1175 
20150320.0000,736043.0000,2092.7875,2085.6100,2100.0125,2075.5475,405234.7500,1.2871 ,36.7356,25.0800,2089.4536,2079.5953,2071.3533,35.3425,2076.9680,-14.2625,-0.6758,0.0025 ,6830285.1203,98.5907,0.1175 
20150323.0000,736046.0000,2078.2800,2091.2425,2096.7675,2075.6175,337239.7500,3.1868 ,23.7909,21.1500,2090.7806,2083.3978,2080.3970,1.1875 ,2092.1960,4.3075 ,0.2102 ,0.0130 ,-1146048.0592,97.1267,0.1150 
20150324.0000,736047.0000,2078.2800,2091.2425,2096.7675,2075.6175,337239.7500,3.1868 ,23.7909,21.1500,2090.7806,2083.3978,2080.3970,1.1875 ,2092.1960,4.3075 ,0.2102 ,0.0130 ,-1146048.0592,97.1267,0.1150 
20150325.0000,736048.0000,2078.2800,2091.2425,2096.7675,2075.6175,337239.7500,3.1868 ,23.7909,21.1500,2090.7806,2083.3978,2080.3970,1.1875 ,2092.1960,4.3075 ,0.2102 ,0.0130 ,-1146048.0592,97.1267,0.1150 
20150326.0000,736049.0000,2078.2800,2091.2425,2096.7675,2075.6175,337239.7500,3.1868 ,23.7909,21.1500,2090.7806,2083.3978,2080.3970,1.1875 ,2092.1960,4.3075 ,0.2102 ,0.0130 ,-1146048.0592,97.1267,0.1150 
20150327.0000,736050.0000,2068.7100,2067.8925,2075.8700,2058.1225,321151.5000,-1.4590,-37.1110,19.1325,2085.2816,2078.1834,2081.7120,-29.6125,2069.6720,8.5150 ,0.4183 ,-0.0083,-6259815.6925,97.9807,0.1050 
20150330.0000,736053.0000,2068.7100,2067.8925,2075.8700,2058.1225,321151.5000,-1.4590,-37.1110,19.1325,2085.2816,2078.1834,2081.7120,-29.6125,2069.6720,8.5150 ,0.4183 ,-0.0083,-6259815.6925,97.9807,0.1050 
20150331.0000,736054.0000,2068.7100,2067.8925,2075.8700,2058.1225,321151.5000,-1.4590,-37.1110,19.1325,2085.2816,2078.1834,2081.7120,-29.6125,2069.6720,8.5150 ,0.4183 ,-0.0083,-6259815.6925,97.9807,0.1050 
20150401.0000,736055.0000,2068.7100,2067.8925,2075.8700,2058.1225,321151.5000,-1.4590,-37.1110,19.1325,2085.2816,2078.1834,2081.7120,-29.6125,2069.6720,8.5150 ,0.4183 ,-0.0083,-6259815.6925,97.9807,0.1050 
20150402.0000,736056.0000,2076.4525,2070.6575,2083.9150,2065.8100,318244.2500,-1.9854,-16.2560,18.1050,2079.0820,2076.0952,2072.5965,10.3375,2071.0095,-16.3350,-0.7786,-0.0070,-2554496.6855,97.6453,0.1225 
20150406.0000,736060.0000,2076.4525,2070.6575,2083.9150,2065.8100,318244.2500,-1.9854,-16.2560,18.1050,2079.0820,2076.0952,2072.5965,10.3375,2071.0095,-16.3350,-0.7786,-0.0070,-2554496.6855,97.6453,0.1225 
20150407.0000,736061.0000,2076.4525,2070.6575,2083.9150,2065.8100,318244.2500,-1.9854,-16.2560,18.1050,2079.0820,2076.0952,2072.5965,10.3375,2071.0095,-16.3350,-0.7786,-0.0070,-2554496.6855,97.6453,0.1225 
20150408.0000,736062.0000,2076.4525,2070.6575,2083.9150,2065.8100,318244.2500,-1.9854,-16.2560,18.1050,2079.0820,2076.0952,2072.5965,10.3375,2071.0095,-16.3350,-0.7786,-0.0070,-2554496.6855,97.6453,0.1225 
20150409.0000,736063.0000,2095.3775,2091.7775,2100.5475,2085.3425,247956.2500,2.2211 ,91.9058,15.2875,2076.7611,2080.6629,2078.0518,30.0025,2086.8195,17.0975,0.8321 ,0.0131 ,7956967.5253,99.1618,0.1250 
20150410.0000,736064.0000,2095.3775,2091.7775,2100.5475,2085.3425,247956.2500,2.2211 ,91.9058,15.2875,2076.7611,2080.6629,2078.0518,30.0025,2086.8195,17.0975,0.8321 ,0.0131 ,7956967.5253,99.1618,0.1250 
20150413.0000,736067.0000,2095.3775,2091.7775,2100.5475,2085.3425,247956.2500,2.2211 ,91.9058,15.2875,2076.7611,2080.6629,2078.0518,30.0025,2086.8195,17.0975,0.8321 ,0.0131 ,7956967.5253,99.1618,0.1250 
20150414.0000,736068.0000,2095.3775,2091.7775,2100.5475,2085.3425,247956.2500,2.2211 ,91.9058,15.2875,2076.7611,2080.6629,2078.0518,30.0025,2086.8195,17.0975,0.8321 ,0.0131 ,7956967.5253,99.1618,0.1250 
20150415.0000,736069.0000,2098.3000,2097.6175,2107.4325,2088.5800,351891.0000,5.2776 ,80.3276,20.6825,2081.2579,2086.5799,2089.9670,10.4325,2098.0100,29.5900,1.4327 ,0.0130 ,12970703.5475,97.8451,0.1300 
20150416.0000,736070.0000,2098.3000,2097.6175,2107.4325,2088.5800,351891.0000,5.2776 ,80.3276,20.6825,2081.2579,2086.5799,2089.9670,10.4325,2098.0100,29.5900,1.4327 ,0.0130 ,12970703.5475,97.8451,0.1300 
20150417.0000,736071.0000,2098.3000,2097.6175,2107.4325,2088.5800,351891.0000,5.2776 ,80.3276,20.6825,2081.2579,2086.5799,2089.9670,10.4325,2098.0100,29.5900,1.4327 ,0.0130 ,12970703.5475,97.8451,0.1300 
20150420.0000,736074.0000,2098.3000,2097.6175,2107.4325,2088.5800,351891.0000,5.2776 ,80.3276,20.6825,2081.2579,2086.5799,2089.9670,10.4325,2098.0100,29.5900,1.4327 ,0.0130 ,12970703.5475,97.8451,0.1300 
20150421.0000,736075.0000,2108.9675,2105.2750,2115.2575,2100.3550,340108.5000,6.7868 ,107.3925,14.9025,2087.0023,2091.7202,2098.8228,8.9950 ,2100.9170,32.5150,1.7332 ,0.0081 ,9551117.5680,97.5620,0.1300 
20150422.0000,736076.0000,2108.9675,2105.2750,2115.2575,2100.3550,340108.5000,6.7868 ,107.3925,14.9025,2087.0023,2091.7202,2098.8228,8.9950 ,2100.9170,32.5150,1.7332 ,0.0081 ,9551117.5680,97.5620,0.1300 
20150423.0000,736077.0000,2108.9675,2105.2750,2115.2575,2100.3550,340108.5000,6.7868 ,107.3925,14.9025,2087.0023,2091.7202,2098.8228,8.9950 ,2100.9170,32.5150,1.7332 ,0.0081 ,9551117.5680,97.5620,0.1300 
20150424.0000,736078.0000,2108.9675,2105.2750,2115.2575,2100.3550,340108.5000,6.7868 ,107.3925,14.9025,2087.0023,2091.7202,2098.8228,8.9950 ,2100.9170,32.5150,1.7332 ,0.0081 ,9551117.5680,97.5620,0.1300 
20150427.0000,736081.0000,2104.0100,2111.4125,2115.2950,2094.2325,389241.7500,7.9426 ,21.4872,21.6725,2089.4647,2097.7684,2104.3260,7.3025 ,2110.0965,8.6325 ,0.4122 ,0.0033 ,9117662.9488,95.7173,0.1175 
20150428.0000,736082.0000,2104.0100,2111.4125,2115.2950,2094.2325,389241.7500,7.9426 ,21.4872,21.6725,2089.4647,2097.7684,2104.3260,7.3025 ,2110.0965,8.6325 ,0.4122 ,0.0033 ,9117662.9488,95.7173,0.1175 
20150429.0000,736083.0000,2104.0100,2111.4125,2115.2950,2094.2325,389241.7500,7.9426 ,21.4872,21.6725,2089.4647,2097.7684,2104.3260,7.3025 ,2110.0965,8.6325 ,0.4122 ,0.0033 ,9117662.9488,95.7173,0.1175 
20150430.0000,736084.0000,2104.0100,2111.4125,2115.2950,2094.2325,389241.7500,7.9426 ,21.4872,21.6725,2089.4647,2097.7684,2104.3260,7.3025 ,2110.0965,8.6325 ,0.4122 ,0.0033 ,9117662.9488,95.7173,0.1175 
20150501.0000,736085.0000,2098.0975,2100.3750,2110.7550,2088.5000,351428.2500,5.3315 ,-28.3083,23.2075,2093.3909,2098.8418,2106.0300,-13.7775,2101.8365,-0.2025,0.0450 ,-0.0031,10466839.7828,94.9826,0.1300 
20150504.0000,736088.0000,2098.0975,2100.3750,2110.7550,2088.5000,351428.2500,5.3315 ,-28.3083,23.2075,2093.3909,2098.8418,2106.0300,-13.7775,2101.8365,-0.2025,0.0450 ,-0.0031,10466839.7828,94.9826,0.1300 
20150505.0000,736089.0000,2098.0975,2100.3750,2110.7550,2088.5000,351428.2500,5.3315 ,-28.3083,23.2075,2093.3909,2098.8418,2106.0300,-13.7775,2101.8365,-0.2025,0.0450 ,-0.0031,10466839.7828,94.9826,0.1300 
20150506.0000,736090.0000,2098.0975,2100.3750,2110.7550,2088.5000,351428.2500,5.3315 ,-28.3083,23.2075,2093.3909,2098.8418,2106.0300,-13.7775,2101.8365,-0.2025,0.0450 ,-0.0031,10466839.7828,94.9826,0.1300 
20150507.0000,736091.0000,2102.1375,2097.6300,2108.3275,2089.3175,339993.2500,2.9686 ,-21.8395,20.1100,2097.6395,2098.1986,2100.7222,-3.2650,2096.8165,-6.8300,-0.1180,-0.0047,10567464.8360,94.7473,0.1300 
20150508.0000,736092.0000,2102.1375,2097.6300,2108.3275,2089.3175,339993.2500,2.9686 ,-21.8395,20.1100,2097.6395,2098.1986,2100.7222,-3.2650,2096.8165,-6.8300,-0.1180,-0.0047,10567464.8360,94.7473,0.1300 
20150511.0000,736095.0000,2102.1375,2097.6300,2108.3275,2089.3175,339993.2500,2.9686 ,-21.8395,20.1100,2097.6395,2098.1986,2100.7222,-3.2650,2096.8165,-6.8300,-0.1180,-0.0047,10567464.8360,94.7473,0.1300 
20150512.0000,736096.0000,2102.1375,2097.6300,2108.3275,2089.3175,339993.2500,2.9686 ,-21.8395,20.1100,2097.6395,2098.1986,2100.7222,-3.2650,2096.8165,-6.8300,-0.1180,-0.0047,10567464.8360,94.7473,0.1300 
20150513.0000,736097.0000,2117.8775,2110.8550,2121.8275,2108.3175,314506.7500,4.7857 ,91.8137,13.9975,2102.3038,2102.1919,2102.2520,24.4500,2108.2275,13.8675,0.2770 ,0.0087 ,7526242.5820,93.6234,0.1300 
20150514.0000,736098.0000,2117.8775,2110.8550,2121.8275,2108.3175,314506.7500,4.7857 ,91.8137,13.9975,2102.3038,2102.1919,2102.2520,24.4500,2108.2275,13.8675,0.2770 ,0.0087 ,7526242.5820,93.6234,0.1300 
20150515.0000,736099.0000,2117.8775,2110.8550,2121.8275,2108.3175,314506.7500,4.7857 ,91.8137,13.9975,2102.3038,2102.1919,2102.2520,24.4500,2108.2275,13.8675,0.2770 ,0.0087 ,7526242.5820,93.6234,0.1300 
20150518.0000,736102.0000,2117.8775,2110.8550,2121.8275,2108.3175,314506.7500,4.7857 ,91.8137,13.9975,2102.3038,2102.1919,2102.2520,24.4500,2108.2275,13.8675,0.2770 ,0.0087 ,7526242.5820,93.6234,0.1300 
20150519.0000,736103.0000,2127.6400,2128.2875,2133.5425,2124.0250,299105.7500,8.4639 ,102.5992,9.5175 ,2106.9654,2110.3874,2114.6215,21.6325,2125.1120,29.5425,1.6882 ,0.0142 ,7855979.7598,95.6358,0.1225 
20150520.0000,736104.0000,2127.6400,2128.2875,2133.5425,2124.0250,299105.7500,8.4639 ,102.5992,9.5175 ,2106.9654,2110.3874,2114.6215,21.6325,2125.1120,29.5425,1.6882 ,0.0142 ,7855979.7598,95.6358,0.1225 
20150521.0000,736105.0000,2127.6400,2128.2875,2133.5425,2124.0250,299105.7500,8.4639 ,102.5992,9.5175 ,2106.9654,2110.3874,2114.6215,21.6325,2125.1120,29.5425,1.6882 ,0.0142 ,7855979.7598,95.6358,0.1225 
20150522.0000,736106.0000,2127.6400,2128.2875,2133.5425,2124.0250,299105.7500,8.4639 ,102.5992,9.5175 ,2106.9654,2110.3874,2114.6215,21.6325,2125.1120,29.5425,1.6882 ,0.0142 ,7855979.7598,95.6358,0.1225 
20150526.0000,736110.0000,2113.9650,2118.3500,2123.6225,2105.5150,334445.7500,6.7102 ,-6.6497,18.8550,2110.3245,2113.0771,2121.1388,-14.4600,2120.6220,11.8275,0.4392 ,0.0017 ,916094.2563,97.0934,0.1100 
20150527.0000,736111.0000,2113.9650,2118.3500,2123.6225,2105.5150,334445.7500,6.7102 ,-6.6497,18.8550,2110.3245,2113.0771,2121.1388,-14.4600,2120.6220,11.8275,0.4392 ,0.0017 ,916094.2563,97.0934,0.1100 
20150528.0000,736112.0000,2113.9650,2118.3500,2123.6225,2105.5150,334445.7500,6.7102 ,-6.6497,18.8550,2110.3245,2113.0771,2121.1388,-14.4600,2120.6220,11.8275,0.4392 ,0.0017 ,916094.2563,97.0934,0.1100 
20150529.0000,736113.0000,2113.9650,2118.3500,2123.6225,2105.5150,334445.7500,6.7102 ,-6.6497,18.8550,2110.3245,2113.0771,2121.1388,-14.4600,2120.6220,11.8275,0.4392 ,0.0017 ,916094.2563,97.0934,0.1100 
20150601.0000,736116.0000,2107.8100,2110.5100,2117.8875,2101.1300,309027.2500,3.5535 ,-81.5663,17.0550,2110.6195,2112.5113,2117.8268,-12.1400,2112.1395,-10.0675,-0.8186,-0.0097,-2705272.8323,96.0825,0.1250 
20150602.0000,736117.0000,2107.8100,2110.5100,2117.8875,2101.1300,309027.2500,3.5535 ,-81.5663,17.0550,2110.6195,2112.5113,2117.8268,-12.1400,2112.1395,-10.0675,-0.8186,-0.0097,-2705272.8323,96.0825,0.1250 
20150603.0000,736118.0000,2107.8100,2110.5100,2117.8875,2101.1300,309027.2500,3.5535 ,-81.5663,17.0550,2110.6195,2112.5113,2117.8268,-12.1400,2112.1395,-10.0675,-0.8186,-0.0097,-2705272.8323,96.0825,0.1250 
20150604.0000,736119.0000,2107.8100,2110.5100,2117.8875,2101.1300,309027.2500,3.5535 ,-81.5663,17.0550,2110.6195,2112.5113,2117.8268,-12.1400,2112.1395,-10.0675,-0.8186,-0.0097,-2705272.8323,96.0825,0.1250 
20150605.0000,736120.0000,2089.3650,2086.9050,2097.0300,2079.5100,315243.5000,-2.2871,-144.3501,17.7625,2108.7456,2106.1201,2105.4310,-23.0125,2096.5580,-38.2750,-1.7781,-0.0138,-7747838.8180,95.3625,0.1300 
20150608.0000,736123.0000,2089.3650,2086.9050,2097.0300,2079.5100,315243.5000,-2.2871,-144.3501,17.7625,2108.7456,2106.1201,2105.4310,-23.0125,2096.5580,-38.2750,-1.7781,-0.0138,-7747838.8180,95.3625,0.1300 
20150609.0000,736124.0000,2089.3650,2086.9050,2097.0300,2079.5100,315243.5000,-2.2871,-144.3501,17.7625,2108.7456,2106.1201,2105.4310,-23.0125,2096.5580,-38.2750,-1.7781,-0.0138,-7747838.8180,95.3625,0.1300 
20150610.0000,736125.0000,2089.3650,2086.9050,2097.0300,2079.5100,315243.5000,-2.2871,-144.3501,17.7625,2108.7456,2106.1201,2105.4310,-23.0125,2096.5580,-38.2750,-1.7781,-0.0138,-7747838.8180,95.3625,0.1300 
20150611.0000,736126.0000,2095.9225,2097.3175,2102.7975,2088.0400,295736.7500,-3.3125,-45.8989,16.0675,2108.7663,2102.8582,2097.8013,0.4175 ,2094.7780,-18.0425,-0.8507,-0.0070,-7317497.5218,94.9624,0.1325 
20150612.0000,736127.0000,2095.9225,2097.3175,2102.7975,2088.0400,295736.7500,-3.3125,-45.8989,16.0675,2108.7663,2102.8582,2097.8013,0.4175 ,2094.7780,-18.0425,-0.8507,-0.0070,-7317497.5218,94.9624,0.1325 
20150615.0000,736130.0000,2095.9225,2097.3175,2102.7975,2088.0400,295736.7500,-3.3125,-45.8989,16.0675,2108.7663,2102.8582,2097.8013,0.4175 ,2094.7780,-18.0425,-0.8507,-0.0070,-7317497.5218,94.9624,0.1325 
